verse_reference,strong,surface,morph_code,question_code,node_cluster_code,obs_cluster_code,observation_id,status,created_at
2Tim.1.17,G2212,searched,V-AAI-3S,M0.6.5,M83,M83,4643,draft,2026-09-18T11:27:55Z
2Tim.1.17,G4709,earnestly,ADV,,M67,M67,605,draft,2026-09-18T03:32:09Z
2Tim.1.17,G4709,earnestly,ADV,,M67,M67,607,draft,2026-09-18T03:32:09Z
2Tim.1.17,G4709,earnestly,ADV,,M67,M67,610,draft,2026-09-18T03:32:09Z
2Tim.1.17,G4709,earnestly,ADV,D4.1.3,M67,M67,790,draft,2026-09-18T03:57:44Z
2Tim.1.17,G4709,earnestly,ADV,D7.7.1,M67,M67,353,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,D7.7.1,M67,M67,7613,draft,2026-09-21T17:50:49Z
2Tim.1.17,G4709,earnestly,ADV,D7.7.1,M67,M67,8091,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.1.1,M67,M67,339,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.1.2,M67,M67,340,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.1.3,M67,M67,341,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.1,M67,M67,342,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.10,M67,M67,351,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.11,M67,M67,352,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.11,M67,M67,8094,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.2,M67,M67,343,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.2,M67,M67,8092,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.3,M67,M67,344,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.3,M67,M67,8093,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.4,M67,M67,345,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.5,M67,M67,346,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.6,M67,M67,347,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.7,M67,M67,348,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.8,M67,M67,349,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.5.9,M67,M67,350,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.6.5,M67,M67,354,draft,2026-09-17T16:29:40Z
2Tim.1.17,G4709,earnestly,ADV,M0.6.5,M67,M67,7611,draft,2026-09-21T17:50:49Z
2Tim.1.17,G4709,earnestly,ADV,M0.6.5,M67,M67,8095,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.6.6,M67,M67,7612,draft,2026-09-21T17:50:49Z
2Tim.1.17,G4709,earnestly,ADV,M0.6.6,M67,M67,8096,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.1,M67,M67,8097,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.10,M67,M67,8098,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.11,M67,M67,8099,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.12,M67,M67,8100,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.13,M67,M67,8101,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.14,M67,M67,8102,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.15,M67,M67,8103,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.16,M67,M67,8104,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.2,M67,M67,8105,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.3,M67,M67,8106,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.4,M67,M67,8107,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.5,M67,M67,8108,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.6,M67,M67,8109,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.7,M67,M67,8110,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.8,M67,M67,8111,draft,2026-09-21T18:12:31Z
2Tim.1.17,G4709,earnestly,ADV,M0.7.9,M67,M67,8112,draft,2026-09-21T18:12:31Z
Eccl.10.18,H3027G,indolence,HNcbda,M0.1.1,M67,M67,581,draft,2026-09-17T16:34:37Z
Eccl.10.18,H3027G,indolence,HNcbda,M0.5.1,M67,M67,582,draft,2026-09-17T16:34:37Z
Eccl.10.18,H6103,sloth,HNcmpa,M0.1.1,M24,M24,583,draft,2026-09-17T16:34:37Z
Eccl.10.18,H6103,sloth,HNcmpa,M0.5.1,M24,M24,584,draft,2026-09-17T16:34:37Z
Eccl.10.18,H8220,indolence,HNcfsc,,M67,M67,591,draft,2026-09-18T03:08:38Z
Eccl.10.18,H8220,indolence,HNcfsc,,M67,M67,595,draft,2026-09-18T03:30:19Z
Eccl.10.18,H8220,indolence,HNcfsc,,M67,M67,596,draft,2026-09-18T03:30:19Z
Eccl.10.18,H8220,indolence,HNcfsc,D1.1.1,M67,M67,618,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D1.1.1,M67,M67,666,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D1.1.2,M67,M67,619,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D10.1.2,M67,M67,620,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D10.3.2,M67,M67,622,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D10.3.2,M67,M67,670,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D10.4.2,M67,M67,623,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D10.4.2,M67,M67,671,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D10.6.2,M67,M67,624,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D10.6.2,M67,M67,672,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D11.1.1,M67,M67,625,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D11.1.1,M67,M67,673,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D2.1.1,M67,M67,628,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D2.1.2,M67,M67,630,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D2.1.2,M67,M67,674,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D3.1.2,M67,M67,631,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D3.1.2,M67,M67,675,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D3.1.3,M67,M67,633,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D3.1.3,M67,M67,676,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D3.2.1,M67,M67,634,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D3.2.1,M67,M67,677,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D3.2.2,M67,M67,635,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D4.1.1,M67,M67,680,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D4.1.2,M67,M67,637,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D4.1.2,M67,M67,681,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D4.1.3,M67,M67,638,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D5.1.2,M67,M67,639,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D5.3.1,M67,M67,640,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D6.1.2,M67,M67,643,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D6.1.2,M67,M67,689,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D6.2.1,M67,M67,644,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D6.3.1,M67,M67,645,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D6.3.1,M67,M67,691,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D7.5.2,M67,M67,649,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,D7.5.2,M67,M67,699,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,D7.7.1,M67,M67,8690,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,F0.1.2,M67,M67,650,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.1.1,M67,M67,548,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.1.2,M67,M67,549,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.1.3,M67,M67,550,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.2.1,M67,M67,651,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.2.1,M67,M67,701,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.2.2,M67,M67,652,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.2.2,M67,M67,702,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.3.1,M67,M67,653,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.3.2,M67,M67,654,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.3.3,M67,M67,655,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.1,M67,M67,551,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.10,M67,M67,552,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.11,M67,M67,553,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.11,M67,M67,8709,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.2,M67,M67,554,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.3,M67,M67,555,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.4,M67,M67,556,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.5,M67,M67,557,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.6,M67,M67,558,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.7,M67,M67,559,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.8,M67,M67,560,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.5.9,M67,M67,561,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.6.5,M67,M67,562,draft,2026-09-17T16:34:36Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.6.5,M67,M67,8691,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.6.6,M67,M67,8692,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.1,M67,M67,8693,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.10,M67,M67,8702,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.11,M67,M67,8703,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.12,M67,M67,8704,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.13,M67,M67,8705,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.14,M67,M67,8706,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.15,M67,M67,8707,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.16,M67,M67,8708,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.2,M67,M67,8694,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.3,M67,M67,8695,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.4,M67,M67,8696,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.5,M67,M67,8697,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.6,M67,M67,8698,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.7,M67,M67,8699,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.8,M67,M67,8700,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,M0.7.9,M67,M67,8701,draft,2026-09-21T18:25:28Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.1.1,M67,M67,656,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.1.1,M67,M67,706,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.1.2,M67,M67,657,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.1.2,M67,M67,707,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.2.1,M67,M67,658,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.2.1,M67,M67,708,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.2.2,M67,M67,659,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.2.2,M67,M67,709,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.3.1,M67,M67,660,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.3.2,M67,M67,661,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.3.3,M67,M67,662,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.3.3,M67,M67,712,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.5.1,M67,M67,663,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.5.1,M67,M67,713,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.5.2,M67,M67,664,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.5.2,M67,M67,714,draft,2026-09-18T03:52:56Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.5.3,M67,M67,665,draft,2026-09-18T03:48:26Z
Eccl.10.18,H8220,indolence,HNcfsc,X0.5.3,M67,M67,715,draft,2026-09-18T03:52:56Z
Ezra.5.8,H0629,diligently,AD,,M67,M67,615,draft,2026-09-18T03:32:34Z
Ezra.5.8,H0629,diligently,AD,,M67,M67,617,draft,2026-09-18T03:32:34Z
Ezra.5.8,H0629,diligently,AD,D1.1.2,M67,M67,826,draft,2026-09-18T03:59:46Z
Ezra.5.8,H0629,diligently,AD,D10.2.2,M67,M67,828,draft,2026-09-18T03:59:46Z
Ezra.5.8,H0629,diligently,AD,D10.3.2,M67,M67,829,draft,2026-09-18T03:59:46Z
Ezra.5.8,H0629,diligently,AD,D2.1.1,M67,M67,833,draft,2026-09-18T03:59:46Z
Ezra.5.8,H0629,diligently,AD,D6.1.2,M67,M67,849,draft,2026-09-18T03:59:46Z
Ezra.5.8,H0629,diligently,AD,D7.7.1,M67,M67,437,draft,2026-09-17T16:32:38Z
Ezra.5.8,H0629,diligently,AD,D7.7.1,M67,M67,8513,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,F0.1.2,M67,M67,861,draft,2026-09-18T03:59:46Z
Ezra.5.8,H0629,diligently,AD,M0.1.2,M67,M67,411,draft,2026-09-17T16:32:38Z
Ezra.5.8,H0629,diligently,AD,M0.5.10,M67,M67,414,draft,2026-09-17T16:32:38Z
Ezra.5.8,H0629,diligently,AD,M0.5.11,M67,M67,425,draft,2026-09-17T16:32:38Z
Ezra.5.8,H0629,diligently,AD,M0.6.5,M67,M67,431,draft,2026-09-17T16:32:38Z
Ezra.5.8,H0629,diligently,AD,M0.6.5,M67,M67,8514,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.6.6,M67,M67,8515,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.1,M67,M67,8516,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.10,M67,M67,8525,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.11,M67,M67,8526,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.12,M67,M67,8527,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.13,M67,M67,8528,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.14,M67,M67,8529,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.15,M67,M67,8530,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.16,M67,M67,8531,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.2,M67,M67,8517,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.3,M67,M67,8518,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.4,M67,M67,8519,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.5,M67,M67,8520,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.6,M67,M67,8521,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.7,M67,M67,8522,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.8,M67,M67,8523,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,M0.7.9,M67,M67,8524,draft,2026-09-21T18:20:52Z
Ezra.5.8,H0629,diligently,AD,X0.3.1,M67,M67,871,draft,2026-09-18T03:59:46Z
Ezra.5.8,H3046,known,AVQrmsa,M0.1.1,M15,M15,8471,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.1.2,M15,M15,8472,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.1.3,M15,M15,8473,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.5.1,M15,M15,8474,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.5.10,M15,M15,8483,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.5.11,M15,M15,8484,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.5.2,M15,M15,8475,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.5.3,M15,M15,8476,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.5.4,M15,M15,8477,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.5.5,M15,M15,8478,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.5.6,M15,M15,8479,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.5.7,M15,M15,8480,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.5.8,M15,M15,8481,draft,2026-09-21T18:20:52Z
Ezra.5.8,H3046,known,AVQrmsa,M0.5.9,M15,M15,8482,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.1.1,M36,M36,8485,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.1.2,M36,M36,8486,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.1.3,M36,M36,8487,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.5.1,M36,M36,8488,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.5.10,M36,M36,8497,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.5.11,M36,M36,8498,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.5.2,M36,M36,8489,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.5.3,M36,M36,8490,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.5.4,M36,M36,8491,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.5.5,M36,M36,8492,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.5.6,M36,M36,8493,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.5.7,M36,M36,8494,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.5.8,M36,M36,8495,draft,2026-09-21T18:20:52Z
Ezra.5.8,H5673,work,ANcfsd,M0.5.9,M36,M36,8496,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.1.1,M46,M46,8499,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.1.2,M46,M46,8500,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.1.3,M46,M46,8501,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.5.1,M46,M46,8502,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.5.10,M46,M46,8511,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.5.11,M46,M46,8512,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.5.2,M46,M46,8503,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.5.3,M46,M46,8504,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.5.4,M46,M46,8505,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.5.5,M46,M46,8506,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.5.6,M46,M46,8507,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.5.7,M46,M46,8508,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.5.8,M46,M46,8509,draft,2026-09-21T18:20:52Z
Ezra.5.8,H6744,prospers,AVhrmsa,M0.5.9,M46,M46,8510,draft,2026-09-21T18:20:52Z
Ezra.6.12,H0629,diligence,AD,,M67,M67,614,draft,2026-09-18T03:32:34Z
Ezra.6.12,H0629,diligence,AD,,M67,M67,617,draft,2026-09-18T03:32:34Z
Ezra.6.12,H0629,diligence,AD,D1.1.1,M67,M67,825,draft,2026-09-18T03:59:46Z
Ezra.6.12,H0629,diligence,AD,D10.2.2,M67,M67,828,draft,2026-09-18T03:59:46Z
Ezra.6.12,H0629,diligence,AD,D11.1.1,M67,M67,832,draft,2026-09-18T03:59:46Z
Ezra.6.12,H0629,diligence,AD,D3.1.3,M67,M67,836,draft,2026-09-18T03:59:46Z
Ezra.6.12,H0629,diligence,AD,D5.1.2,M67,M67,843,draft,2026-09-18T03:59:46Z
Ezra.6.12,H0629,diligence,AD,D5.3.2,M67,M67,847,draft,2026-09-18T03:59:46Z
Ezra.6.12,H0629,diligence,AD,D6.2.1,M67,M67,850,draft,2026-09-18T03:59:46Z
Ezra.6.12,H0629,diligence,AD,D7.5.2,M67,M67,860,draft,2026-09-18T03:59:46Z
Ezra.6.12,H0629,diligence,AD,D7.7.1,M67,M67,434,draft,2026-09-17T16:32:38Z
Ezra.6.12,H0629,diligence,AD,D7.7.1,M67,M67,8414,draft,2026-09-21T18:19:38Z
Ezra.6.12,H0629,diligence,AD,M0.1.2,M67,M67,411,draft,2026-09-17T16:32:38Z
Ezra.6.12,H0629,diligence,AD,M0.2.1,M67,M67,862,draft,2026-09-18T03:59:46Z
Ezra.6.12,H0629,diligence,AD,M0.5.10,M67,M67,414,draft,2026-09-17T16:32:38Z
Ezra.6.12,H0629,diligence,AD,M0.5.11,M67,M67,424,draft,2026-09-17T16:32:38Z
Ezra.6.12,H0629,diligence,AD,M0.6.5,M67,M67,428,draft,2026-09-17T16:32:38Z
Ezra.6.12,H0629,diligence,AD,M0.6.5,M67,M67,8415,draft,2026-09-21T18:19:38Z
Ezra.6.12,H0629,diligence,AD,M0.6.6,M67,M67,8416,draft,2026-09-21T18:19:38Z
Ezra.6.12,H0629,diligence,AD,M0.7.1,M67,M67,8417,draft,2026-09-21T18:19:38Z
Ezra.6.12,H0629,diligence,AD,M0.7.10,M67,M67,8426,draft,2026-09-21T18:19:38Z
Ezra.6.12,H0629,diligence,AD,M0.7.11,M67,M67,8427,draft,2026-09-21T18:19:38Z
Ezra.6.12,H0629,diligence,AD,M0.7.12,M67,M67,8428,draft,2026-09-21T18:19:38Z
Ezra.6.12,H0629,diligence,AD,M0.7.13,M67,M67,8429,draft,2026-09-21T18:19:38Z
Ezra.6.12,H0629,diligence,AD,M0.7.14,M67,M67,8430,draft,2026-09-21T18:19:38Z
