id,file_id,term_id_ref,book,reference,book_id,chapter,verse_num,testament
2090,12,G5400,Luke,Luk 21:11,42,21,11,NT
2040,12,G5401,Matthew,Mat 14:26,40,14,26,NT
2041,12,G5401,Matthew,Mat 28:4,40,28,4,NT
2042,12,G5401,Matthew,Mat 28:8,40,28,8,NT
2043,12,G5401,Mark,Mar 4:41,41,4,41,NT
2044,12,G5401,Luke,Luk 1:12,42,1,12,NT
2045,12,G5401,Luke,Luk 1:65,42,1,65,NT
2046,12,G5401,Luke,Luk 2:9,42,2,9,NT
2047,12,G5401,Luke,Luk 5:26,42,5,26,NT
2048,12,G5401,Luke,Luk 7:16,42,7,16,NT
2049,12,G5401,Luke,Luk 8:37,42,8,37,NT
2050,12,G5401,John,Joh 7:13,43,7,13,NT
2051,12,G5401,John,Joh 19:38,43,19,38,NT
2052,12,G5401,John,Joh 20:19,43,20,19,NT
2053,12,G5401,Acts,Act 2:43,44,2,43,NT
2054,12,G5401,Acts,Act 5:5,44,5,5,NT
2055,12,G5401,Acts,Act 5:11,44,5,11,NT
2056,12,G5401,Acts,Act 9:31,44,9,31,NT
2057,12,G5401,Acts,Act 19:17,44,19,17,NT
2058,12,G5401,Romans,Rom 3:18,45,3,18,NT
2059,12,G5401,Romans,Rom 8:15,45,8,15,NT
2060,12,G5401,Romans,Rom 13:3,45,13,3,NT
2061,12,G5401,Romans,Rom 13:7,45,13,7,NT
2062,12,G5401,1 Corinthians,1Cor 2:3,46,2,3,NT
2063,12,G5401,2 Corinthians,2Cor 5:11,47,5,11,NT
2064,12,G5401,2 Corinthians,2Cor 7:1,47,7,1,NT
2065,12,G5401,2 Corinthians,2Cor 7:5,47,7,5,NT
2066,12,G5401,2 Corinthians,2Cor 7:11,47,7,11,NT
2067,12,G5401,2 Corinthians,2Cor 7:15,47,7,15,NT
2068,12,G5401,Ephesians,Eph 5:21,49,5,21,NT
2069,12,G5401,Ephesians,Eph 6:5,49,6,5,NT
2070,12,G5401,Philippians,Php 2:12,50,2,12,NT
2071,12,G5401,1 Timothy,1Ti 5:20,54,5,20,NT
2072,12,G5401,Hebrews,Heb 2:15,58,2,15,NT
2073,12,G5401,1 Peter,1Pe 1:17,60,1,17,NT
2074,12,G5401,1 Peter,1Pe 2:18,60,2,18,NT
2075,12,G5401,1 Peter,1Pe 3:2,60,3,2,NT
2076,12,G5401,1 Peter,1Pe 3:14,60,3,14,NT
2077,12,G5401,1 Peter,1Pe 3:15,60,3,15,NT
2078,12,G5401,1 Peter,1Pe 3:16,60,3,16,NT
2079,12,G5401,1 John,1Jn 4:18,62,4,18,NT
2080,12,G5401,Revelation,Rev 11:11,66,11,11,NT
2081,12,G5401,Revelation,Rev 18:10,66,18,10,NT
2082,12,G5401,Revelation,Rev 18:15,66,18,15,NT
2083,12,G5401,Revelation,Rev 19:5,66,19,5,NT
2084,12,G5401,Revelation,Rev 21:8,66,21,8,NT
2085,12,G5401,Revelation,Rev 22:6,66,22,6,NT
2311,13,H0367,Genesis,Gen 15:12,1,15,12,OT
2312,13,H0367,Exodus,Exo 15:16,2,15,16,OT
2313,13,H0367,Exodus,Exo 23:27,2,23,27,OT
2314,13,H0367,Deuteronomy,Deu 32:25,5,32,25,OT
2315,13,H0367,Job,Job 9:34,18,9,34,OT
2316,13,H0367,Job,Job 13:21,18,13,21,OT
2317,13,H0367,Job,Job 20:25,18,20,25,OT
2318,13,H0367,Job,Job 33:7,18,33,7,OT
2319,13,H0367,Job,Job 39:20,18,39,20,OT
2320,13,H0367,Job,Job 41:14,18,41,14,OT
2321,13,H0367,Psalms,Psa 55:4,19,55,4,OT
2322,13,H0367,Psalms,Psa 73:19,19,73,19,OT
2323,13,H0367,Psalms,Psa 88:15,19,88,15,OT
2324,13,H0367,Proverbs,Pro 20:2,20,20,2,OT
2325,13,H0367,Isaiah,Isa 33:18,23,33,18,OT
2326,13,H0367,Ezekiel,Eze 32:23,26,32,23,OT
2327,13,H0367,Ezekiel,Eze 32:27,26,32,27,OT
2346,13,H1481C,Numbers,Num 22:3,4,22,3,OT
2347,13,H1481C,Deuteronomy,Deu 1:17,5,1,17,OT
2348,13,H1481C,Deuteronomy,Deu 32:27,5,32,27,OT
2349,13,H1481C,1 Samuel,1Sa 18:15,9,18,15,OT
2350,13,H1481C,Job,Job 19:29,18,19,29,OT
2351,13,H1481C,Job,Job 41:25,18,41,25,OT
2352,13,H1481C,Isaiah,Isa 51:13,23,51,13,OT
2205,13,H1672,1 Samuel,1Sa 9:5,9,9,5,OT
2206,13,H1672,1 Samuel,1Sa 10:2,9,10,2,OT
2207,13,H1672,Jeremiah,Jer 17:8,24,17,8,OT
2208,13,H1672,Jeremiah,Jer 38:19,24,38,19,OT
2209,13,H1672,Jeremiah,Jer 42:16,24,42,16,OT
2210,13,H1672,Ezekiel,Eze 4:16,26,4,16,OT
2211,13,H1672,Ezekiel,Eze 12:18,26,12,18,OT
2385,13,H1763,Job,Job 32:6,18,32,6,OT
2386,13,H1763,Daniel,Dan 2:31,27,2,31,OT
2387,13,H1763,Daniel,Dan 4:5,27,4,5,OT
2388,13,H1763,Daniel,Dan 5:19,27,5,19,OT
2389,13,H1763,Daniel,Dan 6:26,27,6,26,OT
2390,13,H1763,Daniel,Dan 7:7,27,7,7,OT
2391,13,H1763,Daniel,Dan 7:19,27,7,19,OT
2378,13,H2119,Job,Job 32:6,18,32,6,OT
2379,13,H2119,Daniel,Dan 2:31,27,2,31,OT
2380,13,H2119,Daniel,Dan 4:5,27,4,5,OT
2381,13,H2119,Daniel,Dan 5:19,27,5,19,OT
2382,13,H2119,Daniel,Dan 6:26,27,6,26,OT
2383,13,H2119,Daniel,Dan 7:7,27,7,7,OT
2384,13,H2119,Micah,Mic 7:17,33,7,17,OT
2328,13,H2844,Job,Job 41:33,18,41,33,OT
2329,13,H2844,Isaiah,Isa 54:14,23,54,14,OT
2301,13,H3016,Deuteronomy,Deu 28:60,5,28,60,OT
2302,13,H3016,Isaiah,Isa 51:12,23,51,12,OT
2258,13,H3374,Genesis,Gen 20:11,1,20,11,OT
2259,13,H3374,Exodus,Exo 20:20,2,20,20,OT
2260,13,H3374,Leviticus,Lev 19:3,3,19,3,OT
2261,13,H3374,Deuteronomy,Deu 2:25,5,2,25,OT
2262,13,H3374,Deuteronomy,Deu 4:10,5,4,10,OT
2263,13,H3374,Deuteronomy,Deu 6:2,5,6,2,OT
2264,13,H3374,Deuteronomy,Deu 6:13,5,6,13,OT
2265,13,H3374,Deuteronomy,Deu 6:24,5,6,24,OT
2266,13,H3374,Deuteronomy,Deu 8:6,5,8,6,OT
2267,13,H3374,Deuteronomy,Deu 10:12,5,10,12,OT
2268,13,H3374,Joshua,Jos 4:24,6,4,24,OT
2269,13,H3374,1 Samuel,1Sa 11:7,9,11,7,OT
2270,13,H3374,2 Chronicles,2Ch 19:9,14,19,9,OT
2271,13,H3374,Job,Job 4:6,18,4,6,OT
2272,13,H3374,Job,Job 6:14,18,6,14,OT
2273,13,H3374,Job,Job 15:4,18,15,4,OT
2274,13,H3374,Job,Job 22:4,18,22,4,OT
2275,13,H3374,Job,Job 28:28,18,28,28,OT
2276,13,H3374,Psalms,Psa 2:11,19,2,11,OT
2277,13,H3374,Psalms,Psa 5:7,19,5,7,OT
2278,13,H3374,Psalms,Psa 19:9,19,19,9,OT
2279,13,H3374,Psalms,Psa 22:23,19,22,23,OT
2280,13,H3374,Psalms,Psa 25:14,19,25,14,OT
2281,13,H3374,Psalms,Psa 31:19,19,31,19,OT
2282,13,H3374,Psalms,Psa 33:8,19,33,8,OT
2283,13,H3374,Psalms,Psa 33:18,19,33,18,OT
2284,13,H3374,Psalms,Psa 34:7,19,34,7,OT
2285,13,H3374,Psalms,Psa 34:9,19,34,9,OT
2286,13,H3374,Psalms,Psa 34:11,19,34,11,OT
2287,13,H3374,Proverbs,Pro 1:7,20,1,7,OT
2288,13,H3374,Proverbs,Pro 9:10,20,9,10,OT
2289,13,H3374,Proverbs,Pro 14:26,20,14,26,OT
2290,13,H3374,Proverbs,Pro 14:27,20,14,27,OT
2291,13,H3374,Proverbs,Pro 15:33,20,15,33,OT
2292,13,H3374,Proverbs,Pro 19:23,20,19,23,OT
2293,13,H3374,Proverbs,Pro 22:4,20,22,4,OT
2294,13,H3374,Isaiah,Isa 11:2,23,11,2,OT
2295,13,H3374,Isaiah,Isa 11:3,23,11,3,OT
2296,13,H3374,Isaiah,Isa 33:6,23,33,6,OT
2297,13,H3374,Isaiah,Isa 63:17,23,63,17,OT
2298,13,H3374,Jeremiah,Jer 2:19,24,2,19,OT
2299,13,H3374,Jeremiah,Jer 32:40,24,32,40,OT
2300,13,H3374,Acts,Act 9:31,44,9,31,NT
2330,13,H4032,Psalms,Psa 31:13,19,31,13,OT
2331,13,H4032,Jeremiah,Jer 6:25,24,6,25,OT
2332,13,H4032,Jeremiah,Jer 20:3,24,20,3,OT
2333,13,H4032,Jeremiah,Jer 20:10,24,20,10,OT
2334,13,H4032,Jeremiah,Jer 46:5,24,46,5,OT
2335,13,H4032,Jeremiah,Jer 49:29,24,49,29,OT
2336,13,H4032,Lamentations,Lam 2:22,25,2,22,OT
2337,13,H4032,Ezekiel,Eze 32:23,26,32,23,OT
2245,13,H4034,Psalms,Psa 34:4,19,34,4,OT
2246,13,H4034,Psalms,Psa 55:5,19,55,5,OT
2243,13,H4035,Proverbs,Pro 10:24,20,10,24,OT
2244,13,H4035,Isaiah,Isa 66:4,23,66,4,OT
2247,13,H4172A,Genesis,Gen 9:2,1,9,2,OT
2248,13,H4172A,Deuteronomy,Deu 4:34,5,4,34,OT
2249,13,H4172A,Deuteronomy,Deu 26:8,5,26,8,OT
2250,13,H4172A,Deuteronomy,Deu 34:12,5,34,12,OT
2251,13,H4172A,Job,Job 39:20,18,39,20,OT
2252,13,H4172A,Psalms,Psa 9:20,19,9,20,OT
2253,13,H4172A,Psalms,Psa 76:11,19,76,11,OT
2254,13,H4172A,Isaiah,Isa 8:13,23,8,13,OT
2255,13,H4172A,Jeremiah,Jer 32:21,24,32,21,OT
2256,13,H4172A,Malachi,Mal 1:6,39,1,6,OT
2257,13,H4172A,Malachi,Mal 2:5,39,2,5,OT
2304,13,H4177,Judges,Judg 13:5,7,13,5,OT
2305,13,H4177,1 Samuel,1Sa 1:11,9,1,11,OT
2306,13,H4177,1 Samuel,1Sa 17:24,9,17,24,OT
2353,13,H6342,Deuteronomy,Deu 28:66,5,28,66,OT
2354,13,H6342,Deuteronomy,Deu 28:67,5,28,67,OT
2355,13,H6342,Job,Job 3:25,18,3,25,OT
2356,13,H6342,Job,Job 4:14,18,4,14,OT
2357,13,H6342,Job,Job 23:15,18,23,15,OT
2358,13,H6342,Psalms,Psa 14:5,19,14,5,OT
2359,13,H6342,Psalms,Psa 27:1,19,27,1,OT
2360,13,H6342,Psalms,Psa 53:5,19,53,5,OT
2361,13,H6342,Psalms,Psa 78:53,19,78,53,OT
2362,13,H6342,Psalms,Psa 119:161,19,119,161,OT
2363,13,H6342,Proverbs,Pro 3:24,20,3,24,OT
2364,13,H6342,Proverbs,Pro 28:14,20,28,14,OT
2365,13,H6342,Isaiah,Isa 12:2,23,12,2,OT
2366,13,H6342,Isaiah,Isa 19:16,23,19,16,OT
2367,13,H6342,Isaiah,Isa 19:17,23,19,17,OT
2368,13,H6342,Isaiah,Isa 33:14,23,33,14,OT
2369,13,H6342,Isaiah,Isa 44:8,23,44,8,OT
2370,13,H6342,Isaiah,Isa 44:11,23,44,11,OT
2371,13,H6342,Isaiah,Isa 51:13,23,51,13,OT
2372,13,H6342,Isaiah,Isa 60:5,23,60,5,OT
2373,13,H6342,Jeremiah,Jer 33:9,24,33,9,OT
2374,13,H6342,Jeremiah,Jer 36:16,24,36,16,OT
2375,13,H6342,Jeremiah,Jer 36:24,24,36,24,OT
2376,13,H6342,Hosea,Hos 3:5,28,3,5,OT
2377,13,H6342,Micah,Mic 7:17,33,7,17,OT
2213,13,H6343,Genesis,Gen 31:42,1,31,42,OT
2214,13,H6343,Genesis,Gen 31:53,1,31,53,OT
2215,13,H6343,Deuteronomy,Deu 2:25,5,2,25,OT
2216,13,H6343,Deuteronomy,Deu 11:25,5,11,25,OT
2217,13,H6343,Job,Job 4:14,18,4,14,OT
2218,13,H6343,Job,Job 15:21,18,15,21,OT
2219,13,H6343,Job,Job 21:9,18,21,9,OT
2220,13,H6343,Job,Job 22:10,18,22,10,OT
2221,13,H6343,Psalms,Psa 14:5,19,14,5,OT
2222,13,H6343,Psalms,Psa 36:1,19,36,1,OT
2223,13,H6343,Psalms,Psa 53:5,19,53,5,OT
2224,13,H6343,Proverbs,Pro 1:26,20,1,26,OT
2225,13,H6343,Proverbs,Pro 1:27,20,1,27,OT
2226,13,H6343,Proverbs,Pro 3:25,20,3,25,OT
2227,13,H6343,Isaiah,Isa 2:10,23,2,10,OT
2228,13,H6343,Isaiah,Isa 2:19,23,2,19,OT
2229,13,H6343,Isaiah,Isa 2:21,23,2,21,OT
2230,13,H6343,Isaiah,Isa 24:17,23,24,17,OT
2231,13,H6343,Isaiah,Isa 24:18,23,24,18,OT
2232,13,H6343,Jeremiah,Jer 2:19,24,2,19,OT
2233,13,H6343,Jeremiah,Jer 30:5,24,30,5,OT
2234,13,H6343,Jeremiah,Jer 48:43,24,48,43,OT
2235,13,H6343,Jeremiah,Jer 48:44,24,48,44,OT
2236,13,H6343,Lamentations,Lam 3:47,25,3,47,OT
2237,13,H6343,Ezekiel,Eze 26:16,26,26,16,OT
2238,13,H6343,Ezekiel,Eze 26:18,26,26,18,OT
2239,13,H6343,Ezekiel,Eze 30:9,26,30,9,OT
2240,13,H6343,Ezekiel,Eze 32:10,26,32,10,OT
2241,13,H6343,Hosea,Hos 3:5,28,3,5,OT
2242,13,H6343,Micah,Mic 7:17,33,7,17,OT
2212,13,H6345,Isaiah,Isa 24:17,23,24,17,OT
2307,13,H6427,Job,Job 9:6,18,9,6,OT
2308,13,H6427,Job,Job 21:6,18,21,6,OT
2309,13,H6427,Isaiah,Isa 21:4,23,21,4,OT
2310,13,H6427,Ezekiel,Eze 7:18,26,7,18,OT
2303,13,H7374,Jeremiah,Jer 49:24,24,49,24,OT
2338,13,H8539,Genesis,Gen 43:33,1,43,33,OT
2339,13,H8539,Psalms,Psa 48:5,19,48,5,OT
2340,13,H8539,Psalms,Psa 119:161,19,119,161,OT
2341,13,H8539,Isaiah,Isa 13:8,23,13,8,OT
2342,13,H8539,Isaiah,Isa 29:9,23,29,9,OT
2343,13,H8539,Jeremiah,Jer 4:9,24,4,9,OT
2344,13,H8539,Jeremiah,Jer 4:16,24,4,16,OT
2345,13,H8539,Habakkuk,Hab 1:5,35,1,5,OT
2595,14,H2729,Genesis,Gen 27:33,1,27,33,OT
2596,14,H2729,Genesis,Gen 42:28,1,42,28,OT
2597,14,H2729,Exodus,Exo 19:16,2,19,16,OT
2598,14,H2729,Exodus,Exo 19:18,2,19,18,OT
2599,14,H2729,Leviticus,Lev 26:6,3,26,6,OT
2600,14,H2729,Judges,Judg 8:12,7,8,12,OT
2601,14,H2729,Ruth,Rut 3:8,8,3,8,OT
2602,14,H2729,1 Samuel,1Sa 13:7,9,13,7,OT
2603,14,H2729,1 Samuel,1Sa 14:15,9,14,15,OT
2604,14,H2729,1 Samuel,1Sa 16:4,9,16,4,OT
2605,14,H2729,1 Samuel,1Sa 21:1,9,21,1,OT
2606,14,H2729,1 Samuel,1Sa 28:5,9,28,5,OT
2607,14,H2729,2 Samuel,2Sa 17:2,10,17,2,OT
2608,14,H2729,1 Kings,1Ki 1:49,11,1,49,OT
2609,14,H2729,Job,Job 37:1,18,37,1,OT
2610,14,H2729,Isaiah,Isa 10:29,23,10,29,OT
2611,14,H2729,Isaiah,Isa 19:16,23,19,16,OT
2612,14,H2729,Isaiah,Isa 32:11,23,32,11,OT
2613,14,H2729,Isaiah,Isa 41:5,23,41,5,OT
2614,14,H2729,Jeremiah,Jer 30:10,24,30,10,OT
2615,14,H2729,Ezekiel,Eze 26:16,26,26,16,OT
2616,14,H2729,Ezekiel,Eze 26:18,26,26,18,OT
2617,14,H2729,Hosea,Hos 11:10,28,11,10,OT
2618,14,H2729,Hosea,Hos 11:11,28,11,11,OT
2619,14,H2729,Zechariah,Zec 1:21,38,1,21,OT
2643,14,H2730,Judges,Judg 7:3,7,7,3,OT
2644,14,H2730,1 Samuel,1Sa 4:13,9,4,13,OT
2645,14,H2730,Ezra,Ezr 9:4,15,9,4,OT
2646,14,H2730,Ezra,Ezr 10:3,15,10,3,OT
2647,14,H2730,Isaiah,Isa 66:2,23,66,2,OT
2648,14,H2730,Isaiah,Isa 66:5,23,66,5,OT
2635,14,H2731,Genesis,Gen 27:33,1,27,33,OT
2636,14,H2731,1 Samuel,1Sa 14:15,9,14,15,OT
2637,14,H2731,2 Kings,2Ki 4:13,12,4,13,OT
2638,14,H2731,Proverbs,Pro 29:25,20,29,25,OT
2639,14,H2731,Isaiah,Isa 21:4,23,21,4,OT
2640,14,H2731,Jeremiah,Jer 30:5,24,30,5,OT
2641,14,H2731,Ezekiel,Eze 26:16,26,26,16,OT
2642,14,H2731,Daniel,Dan 10:7,27,10,7,OT
2429,14,H3025,Deuteronomy,Deu 9:19,5,9,19,OT
2430,14,H3025,Deuteronomy,Deu 28:60,5,28,60,OT
2431,14,H3025,Job,Job 3:25,18,3,25,OT
2432,14,H3025,Job,Job 9:28,18,9,28,OT
2433,14,H3025,Psalms,Psa 119:39,19,119,39,OT
2500,14,H3372G,Genesis,Gen 3:10,1,3,10,OT
2501,14,H3372G,Genesis,Gen 15:1,1,15,1,OT
2502,14,H3372G,Exodus,Exo 1:17,2,1,17,OT
2503,14,H3372G,Exodus,Exo 14:31,2,14,31,OT
2504,14,H3372G,Exodus,Exo 20:20,2,20,20,OT
2505,14,H3372G,Leviticus,Lev 19:3,3,19,3,OT
2506,14,H3372G,Leviticus,Lev 19:14,3,19,14,OT
2507,14,H3372G,Leviticus,Lev 19:30,3,19,30,OT
2508,14,H3372G,Leviticus,Lev 19:32,3,19,32,OT
2509,14,H3372G,Leviticus,Lev 25:17,3,25,17,OT
2510,14,H3372G,Leviticus,Lev 25:36,3,25,36,OT
2511,14,H3372G,Leviticus,Lev 25:43,3,25,43,OT
2512,14,H3372G,Leviticus,Lev 26:2,3,26,2,OT
2513,14,H3372G,Deuteronomy,Deu 4:10,5,4,10,OT
2514,14,H3372G,Deuteronomy,Deu 6:2,5,6,2,OT
2515,14,H3372G,Deuteronomy,Deu 6:13,5,6,13,OT
2516,14,H3372G,Deuteronomy,Deu 10:12,5,10,12,OT
2517,14,H3372G,Deuteronomy,Deu 10:20,5,10,20,OT
2518,14,H3372G,Deuteronomy,Deu 17:19,5,17,19,OT
2519,14,H3372G,Deuteronomy,Deu 31:12,5,31,12,OT
2520,14,H3372G,Deuteronomy,Deu 31:13,5,31,13,OT
2521,14,H3372G,Joshua,Jos 4:24,6,4,24,OT
2522,14,H3372G,Joshua,Jos 24:14,6,24,14,OT
2523,14,H3372G,1 Kings,1Ki 8:43,11,8,43,OT
2524,14,H3372G,2 Kings,2Ki 17:25,12,17,25,OT
2525,14,H3372G,2 Kings,2Ki 17:36,12,17,36,OT
2526,14,H3372G,Psalms,Psa 33:8,19,33,8,OT
2527,14,H3372G,Psalms,Psa 67:7,19,67,7,OT
2528,14,H3372G,Psalms,Psa 76:7,19,76,7,OT
2529,14,H3372G,Psalms,Psa 86:11,19,86,11,OT
2530,14,H3372G,Psalms,Psa 102:15,19,102,15,OT
2531,14,H3372G,Psalms,Psa 130:4,19,130,4,OT
2532,14,H3372G,Psalms,Psa 139:14,19,139,14,OT
2533,14,H3372G,Proverbs,Pro 3:7,20,3,7,OT
2534,14,H3372G,Ecclesiastes,Ecc 3:14,21,3,14,OT
2535,14,H3372G,Ecclesiastes,Ecc 5:7,21,5,7,OT
2536,14,H3372G,Ecclesiastes,Ecc 12:13,21,12,13,OT
2537,14,H3372G,Isaiah,Isa 25:3,23,25,3,OT
2538,14,H3372G,Isaiah,Isa 41:10,23,41,10,OT
2539,14,H3372G,Isaiah,Isa 43:1,23,43,1,OT
2540,14,H3372G,Isaiah,Isa 59:19,23,59,19,OT
2541,14,H3372G,Jeremiah,Jer 5:22,24,5,22,OT
2542,14,H3372G,Jeremiah,Jer 5:24,24,5,24,OT
2543,14,H3372G,Jeremiah,Jer 10:7,24,10,7,OT
2544,14,H3372G,Jeremiah,Jer 32:39,24,32,39,OT
2545,14,H3372G,Malachi,Mal 1:14,39,1,14,OT
2546,14,H3372G,Malachi,Mal 2:5,39,2,5,OT
2547,14,H3372G,Malachi,Mal 3:5,39,3,5,OT
2435,14,H3372H,Genesis,Gen 3:10,1,3,10,OT
2436,14,H3372H,Genesis,Gen 15:1,1,15,1,OT
2437,14,H3372H,Genesis,Gen 18:15,1,18,15,OT
2438,14,H3372H,Genesis,Gen 19:30,1,19,30,OT
2439,14,H3372H,Genesis,Gen 20:8,1,20,8,OT
2440,14,H3372H,Genesis,Gen 21:17,1,21,17,OT
2441,14,H3372H,Genesis,Gen 26:7,1,26,7,OT
2442,14,H3372H,Genesis,Gen 26:24,1,26,24,OT
2443,14,H3372H,Genesis,Gen 28:17,1,28,17,OT
2444,14,H3372H,Genesis,Gen 31:31,1,31,31,OT
2445,14,H3372H,Genesis,Gen 32:7,1,32,7,OT
2446,14,H3372H,Genesis,Gen 35:17,1,35,17,OT
2447,14,H3372H,Genesis,Gen 42:35,1,42,35,OT
2448,14,H3372H,Genesis,Gen 43:18,1,43,18,OT
2449,14,H3372H,Genesis,Gen 43:23,1,43,23,OT
2450,14,H3372H,Genesis,Gen 46:3,1,46,3,OT
2451,14,H3372H,Genesis,Gen 50:19,1,50,19,OT
2452,14,H3372H,Genesis,Gen 50:21,1,50,21,OT
2453,14,H3372H,Exodus,Exo 1:17,2,1,17,OT
2454,14,H3372H,Exodus,Exo 1:21,2,1,21,OT
2455,14,H3372H,Exodus,Exo 2:14,2,2,14,OT
2456,14,H3372H,Exodus,Exo 3:6,2,3,6,OT
2457,14,H3372H,Exodus,Exo 9:30,2,9,30,OT
2458,14,H3372H,Exodus,Exo 14:10,2,14,10,OT
2459,14,H3372H,Exodus,Exo 14:13,2,14,13,OT
2460,14,H3372H,Exodus,Exo 14:31,2,14,31,OT
2461,14,H3372H,Exodus,Exo 20:20,2,20,20,OT
2462,14,H3372H,Exodus,Exo 34:30,2,34,30,OT
2463,14,H3372H,Deuteronomy,Deu 1:21,5,1,21,OT
2464,14,H3372H,Deuteronomy,Deu 6:2,5,6,2,OT
2465,14,H3372H,Deuteronomy,Deu 6:13,5,6,13,OT
2466,14,H3372H,Deuteronomy,Deu 10:12,5,10,12,OT
2467,14,H3372H,Deuteronomy,Deu 10:20,5,10,20,OT
2468,14,H3372H,Deuteronomy,Deu 13:4,5,13,4,OT
2469,14,H3372H,Deuteronomy,Deu 17:13,5,17,13,OT
2470,14,H3372H,Deuteronomy,Deu 20:1,5,20,1,OT
2471,14,H3372H,Deuteronomy,Deu 31:6,5,31,6,OT
2472,14,H3372H,Deuteronomy,Deu 31:12,5,31,12,OT
2473,14,H3372H,Deuteronomy,Deu 31:13,5,31,13,OT
2474,14,H3372H,Joshua,Jos 4:24,6,4,24,OT
2475,14,H3372H,Joshua,Jos 24:14,6,24,14,OT
2476,14,H3372H,1 Samuel,1Sa 12:14,9,12,14,OT
2477,14,H3372H,1 Samuel,1Sa 12:18,9,12,18,OT
2478,14,H3372H,1 Samuel,1Sa 12:20,9,12,20,OT
2479,14,H3372H,1 Samuel,1Sa 12:24,9,12,24,OT
2480,14,H3372H,1 Samuel,1Sa 18:12,9,18,12,OT
2481,14,H3372H,1 Samuel,1Sa 28:5,9,28,5,OT
2482,14,H3372H,2 Samuel,2Sa 6:9,10,6,9,OT
2483,14,H3372H,1 Kings,1Ki 8:40,11,8,40,OT
2484,14,H3372H,2 Kings,2Ki 17:7,12,17,7,OT
2485,14,H3372H,Psalms,Psa 22:25,19,22,25,OT
2486,14,H3372H,Psalms,Psa 27:1,19,27,1,OT
2487,14,H3372H,Psalms,Psa 56:3,19,56,3,OT
2488,14,H3372H,Psalms,Psa 56:4,19,56,4,OT
2489,14,H3372H,Psalms,Psa 64:4,19,64,4,OT
2490,14,H3372H,Psalms,Psa 119:120,19,119,120,OT
2491,14,H3372H,Isaiah,Isa 41:10,23,41,10,OT
2492,14,H3372H,Isaiah,Isa 43:1,23,43,1,OT
2493,14,H3372H,Isaiah,Isa 54:4,23,54,4,OT
2494,14,H3372H,Jeremiah,Jer 1:8,24,1,8,OT
2495,14,H3372H,Jeremiah,Jer 5:22,24,5,22,OT
2496,14,H3372H,Jeremiah,Jer 32:39,24,32,39,OT
2497,14,H3372H,Jonah,Jon 1:16,32,1,16,OT
2498,14,H3372H,Malachi,Mal 2:5,39,2,5,OT
2499,14,H3372H,Malachi,Mal 4:5,39,4,5,OT
2392,14,H3373,Genesis,Gen 22:12,1,22,12,OT
2393,14,H3373,Exodus,Exo 1:17,2,1,17,OT
2394,14,H3373,Exodus,Exo 1:21,2,1,21,OT
2395,14,H3373,Exodus,Exo 9:20,2,9,20,OT
2396,14,H3373,Exodus,Exo 18:21,2,18,21,OT
2397,14,H3373,Leviticus,Lev 19:14,3,19,14,OT
2398,14,H3373,Leviticus,Lev 19:32,3,19,32,OT
2399,14,H3373,Leviticus,Lev 25:17,3,25,17,OT
2400,14,H3373,Leviticus,Lev 25:36,3,25,36,OT
2401,14,H3373,Leviticus,Lev 25:43,3,25,43,OT
2402,14,H3373,Deuteronomy,Deu 10:12,5,10,12,OT
2403,14,H3373,Deuteronomy,Deu 25:18,5,25,18,OT
2404,14,H3373,Nehemiah,Neh 7:2,16,7,2,OT
2405,14,H3373,Job,Job 1:1,18,1,1,OT
2406,14,H3373,Job,Job 1:8,18,1,8,OT
2407,14,H3373,Job,Job 2:3,18,2,3,OT
2408,14,H3373,Psalms,Psa 15:4,19,15,4,OT
2409,14,H3373,Psalms,Psa 22:23,19,22,23,OT
2410,14,H3373,Psalms,Psa 25:12,19,25,12,OT
2411,14,H3373,Psalms,Psa 25:14,19,25,14,OT
2412,14,H3373,Psalms,Psa 31:19,19,31,19,OT
2413,14,H3373,Psalms,Psa 33:18,19,33,18,OT
2414,14,H3373,Psalms,Psa 34:7,19,34,7,OT
2415,14,H3373,Psalms,Psa 34:9,19,34,9,OT
2416,14,H3373,Psalms,Psa 60:4,19,60,4,OT
2417,14,H3373,Psalms,Psa 85:9,19,85,9,OT
2418,14,H3373,Psalms,Psa 103:11,19,103,11,OT
2419,14,H3373,Psalms,Psa 103:13,19,103,13,OT
2420,14,H3373,Psalms,Psa 103:17,19,103,17,OT
2421,14,H3373,Psalms,Psa 111:5,19,111,5,OT
2422,14,H3373,Psalms,Psa 112:1,19,112,1,OT
2423,14,H3373,Psalms,Psa 115:11,19,115,11,OT
2424,14,H3373,Psalms,Psa 115:13,19,115,13,OT
2425,14,H3373,Psalms,Psa 118:4,19,118,4,OT
2426,14,H3373,Psalms,Psa 128:1,19,128,1,OT
2427,14,H3373,Psalms,Psa 128:4,19,128,4,OT
2428,14,H3373,Proverbs,Pro 31:30,20,31,30,OT
2548,14,H4116A,Genesis,Gen 18:6,1,18,6,OT
2549,14,H4116A,Genesis,Gen 18:7,1,18,7,OT
2550,14,H4116A,Genesis,Gen 19:22,1,19,22,OT
2551,14,H4116A,Genesis,Gen 24:18,1,24,18,OT
2552,14,H4116A,Genesis,Gen 24:20,1,24,20,OT
2553,14,H4116A,Genesis,Gen 24:46,1,24,46,OT
2554,14,H4116A,Genesis,Gen 27:20,1,27,20,OT
2555,14,H4116A,Genesis,Gen 43:30,1,43,30,OT
