span_id,role,chapter,verse_ref,surface,strongs,morph,stem,sense,linked_char_spans,linked_char_refs,verse_text
277675,standalone,37,Psa 37:21,borrows,H3867B,HVqrmsa,Qal,borrows,,,"Psa 37:21 The wicked borrows but does not pay back, but the righteous is generous and gives ;"
277677,standalone,37,Psa 37:21,pay,H7999A H9002,HVpi3ms HC,Piel,pay,,,"Psa 37:21 The wicked borrows but does not pay back, but the righteous is generous and gives ;"
277678,standalone,37,Psa 37:21,righteous,H6662 H9002,HAamsa HC,,righteous,,,"Psa 37:21 The wicked borrows but does not pay back, but the righteous is generous and gives ;"
277681,standalone,37,Psa 37:22,blessed,H1288 H3588A,HVPsmpc HTc,Pual,blessed,,,"Psa 37:22 for those blessed by the Lord shall inherit the land , but those cursed by him shall be cut off ."
277682,standalone,37,Psa 37:22,inherit,H3423G H9023,HVqi3mp HSp3ms,Qal,inherit,,,"Psa 37:22 for those blessed by the Lord shall inherit the land , but those cursed by him shall be cut off ."
277684,standalone,37,Psa 37:22,cursed,H7043,HVPsmpc,Pual,cursed,,,"Psa 37:22 for those blessed by the Lord shall inherit the land , but those cursed by him shall be cut off ."
277685,standalone,37,Psa 37:22,cut off,H3772I H9023,HVNi3mp HSp3ms,Niphal,cut off,,,"Psa 37:22 for those blessed by the Lord shall inherit the land , but those cursed by him shall be cut off ."
277688,standalone,37,Psa 37:23,established,H3559H,HVPp3cp,Pual,established,,,"Psa 37:23 The steps of a man are established by the Lord , when he delights in his way ;"
277690,standalone,37,Psa 37:23,delights,H2654A H9023,HVqi3ms HSp3ms,Qal,delights,,,"Psa 37:23 The steps of a man are established by the Lord , when he delights in his way ;"
277693,standalone,37,Psa 37:24,fall,H5307G,HVqi3ms,Qal,fall,,,"Psa 37:24 though he fall , he shall not be cast headlong, for the Lord upholds his hand ."
277695,standalone,37,Psa 37:24,cast,H2904,HVHi3ms,Hophal,cast,,,"Psa 37:24 though he fall , he shall not be cast headlong, for the Lord upholds his hand ."
277697,standalone,37,Psa 37:24,upholds,H5564,HVqrmsa,Qal,upholds,,,"Psa 37:24 though he fall , he shall not be cast headlong, for the Lord upholds his hand ."
277705,standalone,37,Psa 37:25,righteous,H6662,HAamsa,,righteous,,,"Psa 37:25 I have been young , and now am old , yet I have not seen the righteous forsaken or his children begging for bread ."
277706,standalone,37,Psa 37:25,forsaken,H5800A,HVNrmsa,Niphal,forsaken,,,"Psa 37:25 I have been young , and now am old , yet I have not seen the righteous forsaken or his children begging for bread ."
277708,standalone,37,Psa 37:25,begging,H1245 H9023,HVprmsa HSp3ms,Piel,begging,,,"Psa 37:25 I have been young , and now am old , yet I have not seen the righteous forsaken or his children begging for bread ."
277712,standalone,37,Psa 37:26,generously,H2603A,HVqrmsa,Qal,generously,,,"Psa 37:26 He is ever lending generously , and his children become a blessing ."
277714,standalone,37,Psa 37:26,blessing,H1293 H9005 H9023,HNcfsa HR HSp3ms,,blessing,,,"Psa 37:26 He is ever lending generously , and his children become a blessing ."
277718,standalone,37,Psa 37:27,good,H2896B,HAamsa,,good,,,Psa 37:27 Turn away from evil and do good ; so shall you dwell forever .
277720,standalone,37,Psa 37:27,forever,H5769G H9005,HNcmsa HR,,forever,,,Psa 37:27 Turn away from evil and do good ; so shall you dwell forever .
277722,standalone,37,Psa 37:28,loves,H0157G,HVqrmsa,Qal,loves,,,"Psa 37:28 For the Lord loves justice ; he will not forsake his saints . They are preserved forever , but the children of the wicked shall be cut off."
277723,standalone,37,Psa 37:28,justice,H4941H,HNcmsa,,justice,,,"Psa 37:28 For the Lord loves justice ; he will not forsake his saints . They are preserved forever , but the children of the wicked shall be cut off."
277725,standalone,37,Psa 37:28,forsake,H5800A H9002,HVqi3ms HC,Qal,forsake,,,"Psa 37:28 For the Lord loves justice ; he will not forsake his saints . They are preserved forever , but the children of the wicked shall be cut off."
277726,standalone,37,Psa 37:28,saints,H2623 H0853,HAampc HTo,,saints,,,"Psa 37:28 For the Lord loves justice ; he will not forsake his saints . They are preserved forever , but the children of the wicked shall be cut off."
277727,standalone,37,Psa 37:28,preserved,H8104H,HVNp3cp,Niphal,preserved,,,"Psa 37:28 For the Lord loves justice ; he will not forsake his saints . They are preserved forever , but the children of the wicked shall be cut off."
277728,standalone,37,Psa 37:28,forever,H5769G H9005 H9023,HNcmsa HR HSp3ms,,forever,,,"Psa 37:28 For the Lord loves justice ; he will not forsake his saints . They are preserved forever , but the children of the wicked shall be cut off."
277730,standalone,37,Psa 37:28,wicked,H7563,HNcmpa,,wicked,,,"Psa 37:28 For the Lord loves justice ; he will not forsake his saints . They are preserved forever , but the children of the wicked shall be cut off."
277731,standalone,37,Psa 37:28,cut,H3772I,HVNp3ms,Niphal,cut,,,"Psa 37:28 For the Lord loves justice ; he will not forsake his saints . They are preserved forever , but the children of the wicked shall be cut off."
277732,standalone,37,Psa 37:29,righteous,H6662,HAampa,,righteous,,,Psa 37:29 The righteous shall inherit the land and dwell upon it forever .
277733,standalone,37,Psa 37:29,inherit,H3423G,HVqi3mp,Qal,inherit,,,Psa 37:29 The righteous shall inherit the land and dwell upon it forever .
277749,standalone,37,Psa 37:30,utters,H1897,HVqi3ms,Qal,utters,,,"Psa 37:30 The mouth of the righteous utters wisdom , and his tongue speaks justice ."
277750,standalone,37,Psa 37:30,wisdom,H2451,HNcfsa,,wisdom,,,"Psa 37:30 The mouth of the righteous utters wisdom , and his tongue speaks justice ."
277753,standalone,37,Psa 37:30,justice,H4941H,HNcmsa,,justice,,,"Psa 37:30 The mouth of the righteous utters wisdom , and his tongue speaks justice ."
277756,standalone,37,Psa 37:31,heart,H3820A H9003 H9023,HNcmsc HR HSp3ms,,heart,,,Psa 37:31 The law of his God is in his heart ; his steps do not slip .
277760,standalone,37,Psa 37:31,slip,H4571 H9023,HVqi3fs HSp3ms,Qal,slip,,,Psa 37:31 The law of his God is in his heart ; his steps do not slip .
277761,standalone,37,Psa 37:32,wicked,H7563,HNcmsa,,wicked,,,Psa 37:32 The wicked watches for the righteous and seeks to put him to death .
277762,standalone,37,Psa 37:32,watches,H6822,HVqrmsa,Qal,watches,,,Psa 37:32 The wicked watches for the righteous and seeks to put him to death .
277763,standalone,37,Psa 37:32,righteous,H6662 H9005,HAamsa HRd,,righteous,,,Psa 37:32 The wicked watches for the righteous and seeks to put him to death .
277764,standalone,37,Psa 37:32,seeks,H1245,HVprmsa,Piel,seeks,,,Psa 37:32 The wicked watches for the righteous and seeks to put him to death .
