cluster,cluster_name,strongs,translit,language,n_keywords,self_check,keywords,suspect
M28,Envy,G2442,himeirō,Greek,3,PASS,"desire; long; wish",
M28,Envy,G2691,katastrēniaō,Greek,11,PASS,"desire; filled; desires; conflict; dedication; someonefeel; desirous; headstrong; wanton; feel; sexual",
M28,Envy,G3715,orexis,Greek,4,PASS,"lust; desire; longing; concupiscence",
M28,Envy,G3863,parazēloō,Greek,8,PASS,"make; envious; arouse; jealousy; provoke; excite; emulation; indignation",
M28,Envy,G4089,pikros,Greek,3,PASS,"bitter; salty; harsh",
M28,Envy,G4123,pleonektēs,Greek,9,PASS,"greedy; person; claims; share; covetous; avaricious; defrauds; sake; gain",
M28,Envy,G4124,pleonexia,Greek,18,PASS,"greediness; avarice; advantage; possesses; inordinate; desire; riches; covetousness; grasping; overreaching; extortion; gift; exacted; importunity; conferred; grudging; hard-wrung; scheme",
M28,Envy,G4559,sarkikos,Greek,17,PASS,"fleshly; material; worldly; sinful; pertaining; flesh; body; corporeal; physical; carnal; low; spiritual; knowledge; frame; human; opposed; divine",
M28,Envy,G4560,sarkinos,Greek,6,PASS,"fleshly; made; flesh; human; worldly; unspiritual",
M28,Envy,G5354,phthoneō,Greek,2,PASS,"envy; jealous",
M28,Envy,G5355,phthonos,Greek,3,PASS,"envy; jealously; spite",
M28,Envy,G5365,filarguria,Greek,5,PASS,"love; money; avarice; greed; covetousness",
M28,Envy,G5366,filarguros,Greek,4,PASS,"money-loving; avaricious; greedy; covetous",
M28,Envy,G5369,filēdonos,Greek,4,PASS,"pleasure-loving; loving; pleasure; lover",
M28,Envy,H0176B,o,Hebrew,1,PASS,"desire",
M28,Envy,H0183,a.vah,Hebrew,10,PASS,"desire; incline; covet; wait; longingly; wish; sigh; want; greedy; prefer",
M28,Envy,H1942,hav.vah,Hebrew,2,PASS,"desire; chasm",
M28,Envy,H2181,za.nah,Hebrew,5,PASS,"fornicate; commit; fornication; harlot; play",
M28,Envy,H2183,ze.nu.nim,Hebrew,3,PASS,"fornication; adultery; prostitution",
M28,Envy,H2184,ze.nut,Hebrew,2,PASS,"fornication; harlotry",
M28,Envy,H2530A,cha.mad,Hebrew,7,PASS,"desire; covet; take; pleasure; delight; desirable; greatly",
M28,Envy,H2530B,cha.mu.dah,Hebrew,4,PASS,"desirable; precious; desirableness; preciousness",
M28,Envy,H2532A,chem.dah,Hebrew,2,PASS,"desire; desirable",
M28,Envy,H2532B,cha.mu.dah,Hebrew,3,PASS,"desirable; desirableness; preciousness",
M28,Envy,H2836A,cha.shaq,Hebrew,4,PASS,"desire; love; attached; long",
M28,Envy,H2837,che.sheq,Hebrew,2,PASS,"desire; desired",
M28,Envy,H4261,mach.mad,Hebrew,3,PASS,"desire; desirable; pleasant",
M28,Envy,H5690,a.gav,Hebrew,2,PASS,"lust; love",
M28,Envy,H5691,a.ga.vah,Hebrew,2,PASS,"lust; lustfulness",
M28,Envy,H6887E,tsa.rar,Hebrew,3,PASS,"rival; make; rival-wife",
M28,Envy,H7520,ra.tsad,Hebrew,6,PASS,"watch; envy; stealthily; envious; hostility; enmity",
M28,Envy,H8378,ta.a.vah,Hebrew,1,PASS,"desire",
M28,Envy,H8457,taz.nut,Hebrew,2,PASS,"fornication; harlotry",
M28,Envy,H8669,te.shu.qah,Hebrew,3,PASS,"desire; longing; craving",
M29,Desire,G0830,authairetos,Greek,10,PASS,"self-chosen; initiative; accord; primarily; chooses; course; action; acting; spontaneously; one's",
M29,Desire,G1938,epithumētēs,Greek,7,PASS,"desires; sets; heart; desirer; ardent; desire; anything",
M29,Desire,G2307,thelēma,Greek,16,PASS,"desire; decision; bent; inclination; resolve; purpose; design; sovereign; pleasure; behest; frequently; deo; permittente; god; please; permit",
M29,Desire,G2309,thelō,Greek,13,PASS,"desire; decide; want; wish; exercise; unimpassioned; operation; willing; inclined; disposed; choose; intend; design",
M29,Desire,G4288,prothumia,Greek,5,PASS,"eagerness; willingness; readiness; promptness; mind",
M29,Desire,H2974,ya.al,Hebrew,9,PASS,"willing; begin; make; beginning; show; willingness; undertake; pleased; determined",
M29,Desire,H3336,ye.tser,Hebrew,4,PASS,"intention; framing; purpose; framework",
M29,Desire,H5068,na.dav,Hebrew,4,PASS,"willing; incite; impel; make",
M29,Desire,H5069,ne.dav,Hebrew,4,PASS,"willing; volunteer; offer; freely",
M29,Desire,H6634,tse.va,Hebrew,4,PASS,"desire; inclined; willing; pleased",
M29,Desire,H7148,qa.ri,Hebrew,3,PASS,"chosen; called; summoned",
M29,Desire,H7522,ra.tson,Hebrew,5,PASS,"acceptance; pleasure; delight; favour; goodwill",
M30,Obedience,G0458,anomia,Greek,8,PASS,"lawlessness; wickedness; lawless; deed; violation; law; iniquity; sin",
M30,Obedience,G0524,apalgeō,Greek,8,PASS,"become; callous; lose; sensitivity; primarily; desist; grief; insensible",
M30,Obedience,G0543,apeitheia,Greek,5,PASS,"disobedience; uncompliant; disposition; obstinacy; unbelief",
M30,Obedience,G0544,apeitheō,Greek,8,PASS,"disobey; disobedient; uncompliant; refuse; belief; disbelieve; obedience; conformity",
M30,Obedience,G3876,parakoē,Greek,7,PASS,"disobedience; unwillingness; hear; erroneous; hearing; deviation; obedience",
M30,Obedience,G3878,parakouō,Greek,10,PASS,"ignore; refuse; listen; overhear; hear; amiss; fail; neglect; obey; disregard",
M30,Obedience,G3892,paranomia,Greek,6,PASS,"lawlessness; wrongdoing; violation; law; transgression; iniquity",
M30,Obedience,G3893,parapikrainō,Greek,10,PASS,"rebel; disobey; primarily; incite; bitter; feelings; provoke; act; provokingly; rebellious",
M30,Obedience,G3894,parapikrasmos,Greek,4,PASS,"rebellion; exasperation; provocation; revolt",
M30,Obedience,G4456,pōroō,Greek,10,PASS,"harden; deaden; make; dull; petrify; feelings; passive; become; callous; unimpressible",
M30,Obedience,G4457,pōrōsis,Greek,6,PASS,"hardening; stubbornness; hardness; heart; callousness; insensibility",
M30,Obedience,G4641,sklērokardia,Greek,5,PASS,"hardness; heart; stubbornness; obstinacy; perverseness",
M30,Obedience,G4643,sklērotēs,Greek,5,PASS,"hardness; stubbornness; heart; obstinacy; perverseness",
M30,Obedience,H2954,ta.phash,Hebrew,3,PASS,"insensitive; gross; fat",
M30,Obedience,H4775,ma.rad,Hebrew,3,PASS,"rebel; revolt; rebellious",
M30,Obedience,H4776,me.rad,Hebrew,2,PASS,"rebellion; red",
M30,Obedience,H4777,me.red,Hebrew,2,PASS,"rebellion; revolt",
M30,Obedience,H4780,mar.dut,Hebrew,3,PASS,"rebellious; rebellion; rebelliousness",
M30,Obedience,H4805H,me.ri,Hebrew,1,PASS,"rebellion",
M30,Obedience,H5493G,sur,Hebrew,19,PASS,"turn; aside; remove; depart; avoid; removed; come; end; cause; take; away; put; depose; leave; undone; retract; reject; abolish; taken",
M30,Obedience,H5493H,sur,Hebrew,19,PASS,"turn; aside; depart; avoid; removed; come; end; cause; remove; take; away; put; depose; leave; undone; retract; reject; abolish; taken",
M30,Obedience,H5493I,sur,Hebrew,20,PASS,"turn; aside; deflect; depart; avoid; removed; come; end; cause; remove; take; away; put; depose; leave; undone; retract; reject; abolish; taken",
M30,Obedience,H6113,a.tsar,Hebrew,8,PASS,"restrain; retain; close; shut; withhold; refrain; stay; detain",
M30,Obedience,H7190,qe.shi,Hebrew,2,PASS,"stubbornness; obstinacy",
M30,Obedience,H8104G,sha.mar,Hebrew,31,PASS,"keep; obey; observe; guard; give; heed; charge; watch; ward; protect; save; life; watchman; wait; retain; treasure; restrain; celebrate; perform; preserve; reserve; one's; take; care; beware; oneself; refrain; abstain; kept; guarded; pay",
M30,Obedience,H8104H,sha.mar,Hebrew,30,PASS,"keep; guard; observe; give; heed; charge; watch; ward; protect; save; life; watchman; wait; retain; treasure; restrain; celebrate; perform; preserve; reserve; one's; take; care; beware; oneself; refrain; abstain; kept; guarded; pay",
M30,Obedience,H8104I,sha.mar,Hebrew,31,PASS,"keep; look; watch; guard; observe; give; heed; charge; ward; protect; save; life; watchman; wait; retain; treasure; restrain; celebrate; perform; preserve; reserve; one's; take; care; beware; oneself; refrain; abstain; kept; guarded; pay",
M30,Obedience,H8104J,sha.mar,Hebrew,32,PASS,"keep; careful; dilligent; guard; observe; give; heed; charge; watch; ward; protect; save; life; watchman; wait; retain; treasure; restrain; celebrate; perform; preserve; reserve; one's; take; care; beware; oneself; refrain; abstain; kept; guarded; pay",
M30,Obedience,H8307,she.ri.rut,Hebrew,3,PASS,"stubbornness; hardness; firmness",
M31,Faith,G0569,apisteō,Greek,21,PASS,"disbelieve; faithless; unfaithful; contexts; unbelief; implication; faithlessness; hardheartedness; moral; failure; acting; true; follower; refuse; belief; incredulous; prove; false; violate; one's; faith",hardheartedness
M31,Faith,G0570,apistia,Greek,8,PASS,"unbelief; lack; faith; want; trust; confidence; violation; faithlessness",
M31,Faith,G0571,apistos,Greek,19,PASS,"unbelieving; lacking; trust; doubting; unbeliever; outsider; believe; gospel; confidence; violating; one's; faith; unfaithful; false; treacherous; infidel; pagan; passive; incredible",
M31,Faith,G1832,exesti exon,Greek,9,PASS,"permitted; legal; proper; person; sing; unused; impersonally; possible; lawful",
M31,Faith,G2126,eulabēs,Greek,15,PASS,"devout; godly; god-fearing; primarily; taking; hold; well; warily; cautious; circumspect; full; reverence; god; pious; religious",
M31,Faith,G2356,thrēskeia,Greek,5,PASS,"religion; worship; religious; system; piety",
M31,Faith,G2821,klēsis,Greek,13,PASS,"calling; call; situation; station; life; invitation; privileges; gospel; favor; privilege; temporal; found; person",
M31,Faith,G2822,klētos,Greek,4,PASS,"called; invited; privileges; function",
M31,Faith,G3640,oligopistos,Greek,6,PASS,"little; faith; faithfaithless; scant; small; weak",
M31,Faith,G4100,pisteuō,Greek,24,PASS,"trust; believe; put; faith; implication; actions; based; follow; entrust; pluperfect; give; credit; intransitive; mental; persuasion; opinion; believer; transitive; intrust; commit; charge; power; passive; intrusted",
M31,Faith,G4102G,pistis,Greek,28,PASS,"faith; faithfulness; belief; trust; implication; actions; based; follow; often; refers; christian; system; lifestyle; firm; persuasion; assurance; conviction; ground; guarantee; good; honesty; integrity; truthfulness; god; christ; frequently; matter; gospel",
M31,Faith,G4102H,pistis,Greek,28,PASS,"faith; faithfulness; belief; trust; implication; actions; based; follow; often; refers; christian; system; lifestyle; firm; persuasion; assurance; conviction; ground; guarantee; good; honesty; integrity; truthfulness; god; christ; frequently; matter; gospel",
M31,Faith,G6066,oligopistia,Greek,6,PASS,"little; faith; littleness; manuscripts; list; place",
M33,Peace,G0253,alupos,Greek,6,PASS,"anxiety; free; comparative; less; grief; sorrow",
M33,Peace,G0425,anesis,Greek,11,PASS,"rest; primarily; relaxing; constraint; relaxation; rigor; confinement; ease; peace; relief; tranquility",
M33,Peace,G1514,eirēneuō,Greek,5,PASS,"peace; live; cultivate; concord; harmony",
M33,Peace,G1515,eirēnē,Greek,32,PASS,"peace; harmony; tranquility; tranquillity; safety; welfare; health; often; emphasis; lack; strife; reconciliation; relation; god; verbal; written; greeting; generally; follows; concord; unity; love; meton; author; hebrew; kind; blessing; good; salutation; expressive; wishes; benediction",
M33,Peace,G1516,eirēnikos,Greek,14,PASS,"peaceful; peace-loving; peaceable; focus; freedom; emotional; worry; frustration; pertaining; peace; disposed; hebrew; profitable; blissful",
M33,Peace,G1518,eirēnopoios,Greek,10,PASS,"peacemaker; restores; peace; reconciliation; persons; even; nations; peace-maker; cultivates; concord",
M33,Peace,G2263,ēremos,Greek,2,PASS,"quiet; tranquil",
M33,Peace,G2270,hēsuchazō,Greek,14,PASS,"quiet; give; silent; objection; rest; lead; life; still; live; peaceably; labor; acquiesce; desist; discussion",
M33,Peace,G2271,hēsuchia,Greek,12,PASS,"quietness; silence; settling; lack; disturbance; rest; quiet; tranquillity; tranquil; life; silent; attention",
M33,Peace,G2272,hēsuchios,Greek,3,PASS,"quiet; tranquil; peaceful",
M33,Peace,G3115,makrothumia,Greek,21,PASS,"patience; forbearance; internal; external; control; difficult; circumstance; exhibit; itself; delaying; action; patient; enduring; evil; fortitude; slowness; avenging; injuries; long-suffering; clemency; expectation",
M33,Peace,G3525,nēfō,Greek,6,PASS,"sober; self-controlled; clear-headed; intoxicated; vigilant; circumspect",
M33,Peace,G3890,paramuthion,Greek,5,PASS,"comfort; consolation; encouragement; gentle; cheering",
M33,Peace,G3931,parēgoria,Greek,4,PASS,"comfort; exhortation; solace; consolation",
M33,Peace,G4602,sigē,Greek,1,PASS,"silence",
M33,Peace,G4623,siōpaō,Greek,14,PASS,"quiet; remain; silent; calm; agitated; keep; silence; hold; one's; peace; dumb; still; hushed; sea",
M33,Peace,G4861,sumpsuchos,Greek,5,PASS,"harmonious; united; spirit; mind; unity",
M33,Peace,H1826A,da.mam,Hebrew,14,PASS,"silence; stationary; silent; still; wait; dumb; grow; die; struck; silenced; made; destroyed; make; quiet",
M33,Peace,H1826H,da.mam,Hebrew,13,PASS,"silence; silent; still; wait; dumb; grow; die; struck; silenced; made; destroyed; make; quiet",
M33,Peace,H1827,de.ma.mah,Hebrew,3,PASS,"silence; whisper; calm",
M33,Peace,H2013,has,Hebrew,10,PASS,"silence; interj; hush; keep; silent; hold; peace; tongue; still; command",
M33,Peace,H2790B,cha.resh,Hebrew,5,PASS,"quiet; silent; dumb; speechless; deaf",
M33,Peace,H4494,ma.no.ach,Hebrew,3,PASS,"resting; place; rest",
M33,Peace,H4496H,me.nu.chah,Hebrew,3,PASS,"resting; place; rest",
M33,Peace,H4766,mar.veh,Hebrew,2,PASS,"abundance; increase",
M33,Peace,H4771,mar.go.a,Hebrew,1,PASS,"rest",
M33,Peace,H4774,mar.ge.ah,Hebrew,3,PASS,"repose; rest; place",
M33,Peace,H5117,nu.ach,Hebrew,1,PASS,"rest",
M33,Peace,H5118,nu.ach,Hebrew,4,PASS,"rest; resting; place; chah",
M33,Peace,H5150,ni.chum,Hebrew,2,PASS,"comfort; compassion",
M33,Peace,H5165,ne.cha.mah,Hebrew,1,PASS,"comfort",
M33,Peace,H5183A,na.chat,Hebrew,2,PASS,"quietness; rest",
M33,Peace,H7280B,ra.ga,Hebrew,5,PASS,"rest; repose; settle; quiet; give",
M33,Peace,H7282,ra.ge.a,Hebrew,2,PASS,"restful; quiet",
M33,Peace,H7599,sha.an,Hebrew,5,PASS,"rest; ease; peace; securely; quiet",
M33,Peace,H7623A,sha.vach,Hebrew,3,PASS,"soothe; still; stroke",
M33,Peace,H7965G,sha.lom,Hebrew,16,PASS,"peace; completeness; soundness; welfare; safety; health; prosperity; quiet; tranquillity; contentment; friendship; human; relationships; god; covenant; relationship",
M33,Peace,H7965H,sha.lom,Hebrew,23,PASS,"peace; god; deity; called; lord; baal; almighty; high; elohe; israel; banner; provider; righteousness; everlasting; jealous; hosts; highest; abba; eli; eloi; name; means; completeness",
M33,Peace,H7965I,sha.lom,Hebrew,17,PASS,"peace; well-being; completeness; soundness; welfare; safety; health; prosperity; quiet; tranquillity; contentment; friendship; human; relationships; god; covenant; relationship",
M33,Peace,H7965J,sha.lom,Hebrew,16,PASS,"peace; friendship; completeness; soundness; welfare; safety; health; prosperity; quiet; tranquillity; contentment; human; relationships; god; covenant; relationship",
M33,Peace,H7965K,sha.lom,Hebrew,17,PASS,"peace; greeting; completeness; soundness; welfare; safety; health; prosperity; quiet; tranquillity; contentment; friendship; human; relationships; god; covenant; relationship",
M33,Peace,H7965L,sha.lom,Hebrew,17,PASS,"peace; completely; completeness; soundness; welfare; safety; health; prosperity; quiet; tranquillity; contentment; friendship; human; relationships; god; covenant; relationship",
M33,Peace,H8252,sha.qat,Hebrew,7,PASS,"quiet; tranquil; peace; rest; lie; still; undisturbed",
M33,Peace,H8253,she.qet,Hebrew,3,PASS,"quietness; quiet; tranquillity",
M34,Perseverance,G0074,agonia,Greek,6,PASS,"struggle; contest; violent; agony; anguish; anxiety",
M34,Perseverance,G0075,agōnizomai,Greek,11,PASS,"struggle; fight; often; athletic; contest; combatant; public; games; contend; strive; earnestly",
M34,Perseverance,G0464,antagōnizomai,Greek,3,PASS,"struggle; contend; strive",
M34,Perseverance,G0662,apotolmaō,Greek,10,PASS,"bold; bring; forth; boldly; dare; risk; outright; speak; reserve; restraint",
M34,Perseverance,G0679,aptaistos,Greek,6,PASS,"falling; stumbling; free; moral; offence; irreprehensible",irreprehensible
M34,Perseverance,G3114,makrothumeō,Greek,27,PASS,"patience; patient; exhibit; internal; external; control; difficult; circumstance; itself; delaying; action; slow; long-enduring; exercise; long-suffering; clement; indulgent; forbear; endure; patiently; wait; expectation; bear; long; entreaties; deliverance; avengement",
M34,Perseverance,G3954,parrēsia,Greek,19,PASS,"boldness; confidence; frankness; public; openness; freedom; speaking; speech; freely; boldly; license; authority; assurance; adverbially; openly; plainly; perspicuously; unambiguously; publicly",
M34,Perseverance,G4289,prothumos,Greek,6,PASS,"eager; forward; spirit; predisposed; neuter; alacrity",
M34,Perseverance,G4586,semnos,Greek,10,PASS,"noble; worthy; respect; august; venerable; honorable; reputable; grave; serious; dignified",
M34,Perseverance,G4705,spoudaios,Greek,4,PASS,"eager; earnest; forward; zealous",
M34,Perseverance,G4710,spoudē,Greek,11,PASS,"diligence; hurry; haste; earnestness; zeal; eagerness; earnest; hastily; quickly; application; enthusiasm",
M34,Perseverance,G4865,sunagōnizomai,Greek,11,PASS,"struggle; join; help; assist; combat; company; exert; one's; strength; earnest; aiding",
M34,Perseverance,G5111,tolmaō,Greek,10,PASS,"bold; dare; courageous; assume; resolution; make; mind; presume; face; bearing",
M34,Perseverance,G5278,hupomenō,Greek,18,PASS,"remain; endure; stay; behind; stand; firm; persevere; intrans; others; departed; transitive; bear; suffer; patiently; continue; firmly; hold; constant",
M34,Perseverance,G5281,hupomonē,Greek,16,PASS,"perseverance; endurance; patience; patient; awaiting; frame; mind; adherence; object; constantly; perseveringly; enduring; affliction; act; suffering; undergoing",
M34,Perseverance,H1519,gi.ach,Hebrew,3,PASS,"strive; break; forth",
M34,Perseverance,H2388K,cha.zaq,Hebrew,42,PASS,"strengthen; persevere; prevail; harden; strong; become; courageous; firm; grow; resolute; sore; caught; fast; secure; press; urgent; stout; rigid; hard; severe; grievous; make; restore; strength; give; sustain; encourage; bold; display; support; repair; take; keep; hold; retain; contain; oneself; put; forth; one's; withstand; strongly",
M34,Perseverance,H5081H,na.div,Hebrew,7,PASS,"noble; adj; inclined; willing; generous; incited; princely",
M34,Perseverance,H5327A,na.tsah,Hebrew,1,PASS,"struggle",
M34,Perseverance,H5331,ne.tsach,Hebrew,6,PASS,"perpetuity; eminence; strength; victory; enduring; everlastingness",everlastingness
M34,Perseverance,H8280,sa.rah,Hebrew,7,PASS,"strive; contend; power; persist; exert; oneself; persevere",
M34,Perseverance,H8535,tam,Hebrew,1,PASS,"complete",
M35,Testing,G0073,agōn,Greek,12,PASS,"fight; struggle; often; athletic; contest; place; race-course; stadium; strife; contention; peril; toil",
M35,Testing,G0430,anechō,Greek,9,PASS,"endure; always; middle; patiently; put; bear; suffer; admit; permit",
M35,Testing,G0677,aproskopos,Greek,13,PASS,"stumbling; blameless; clear; causing; stumble; giving; offence; jarring; moral; rule; unblameable; free; offensiveness",
M35,Testing,G0929,basanismos,Greek,5,PASS,"torment; primarily; examination; torture; agony",
M35,Testing,G1381,dokimazō,Greek,6,PASS,"test; testing; trying; examination; proof; probation",
M35,Testing,G1382,dokimē,Greek,11,PASS,"test; character; proof; trial; disposition; been; tried; approved; temper; document; evidence",
M35,Testing,G1383,dokimion,Greek,15,PASS,"testing; proved; genuineness; means; anything; tried; proof; criterion; test; trial; act; trying; putting; approved; character",
M35,Testing,G1384,dokimos,Greek,10,PASS,"tested; approved; testing; genuine; proved; tried; examination; trial; implication; acceptable",
M35,Testing,G1598,ekpeirazō,Greek,5,PASS,"test; tempt; put; try; sound",
M35,Testing,G2021,epicheireō,Greek,5,PASS,"attempt; try; put; hand; undertake",
M35,Testing,G3982,peithō,Greek,4,PASS,"persuade; urge; incite; prevail",
M35,Testing,G3984,peira,Greek,7,PASS,"test; try; attempt; face; experience; trial; endeavor",
M35,Testing,G3985G,peirazō,Greek,36,PASS,"test; tempt; try; trap; examine; difference; temptation; found; tester; motivations; expectations; devil; tempts; believer; fail; god; standards; faith; sin; tests; determine; sharpen; true; character; focus; making; make; proof; trial; put; whether; good; mischievous; intent; attempt; subject",
M35,Testing,G3985H,peirazō,Greek,36,PASS,"test; tempt; try; trap; examine; difference; temptation; found; tester; motivations; expectations; devil; tempts; believer; fail; god; standards; faith; sin; tests; determine; sharpen; true; character; focus; making; make; proof; trial; put; whether; good; mischievous; intent; attempt; subject",
M35,Testing,G3985I,peirazō,Greek,36,PASS,"test; tempt; try; trap; examine; difference; temptation; found; tester; motivations; expectations; devil; tempts; believer; fail; god; standards; faith; sin; tests; determine; sharpen; true; character; focus; making; make; proof; trial; put; whether; good; mischievous; intent; attempt; subject",
M35,Testing,G3986G,peirasmos,Greek,10,PASS,"temptation; testing; test; trial; putting; proof; direct; sin; calamity; affliction",
M35,Testing,G3986H,peirasmos,Greek,10,PASS,"temptation; testing; test; trial; putting; proof; direct; sin; calamity; affliction",
M35,Testing,G3987,peiraō,Greek,4,PASS,"try; attempt; essay; endeavor",
M35,Testing,G4348,proskomma,Greek,14,PASS,"stumbling; block; something; causes; stumble; occasion; sinning; means; inducing; sin; moral; shock; religious; embarrassment",
M35,Testing,G4349,proskopē,Greek,9,PASS,"stumbling; block; occasion; sinning; primarily; offense; shock; ground; exception",
M35,Testing,G4350,proskoptō,Greek,8,PASS,"strike; beat; stumble; fall; dash; foot; take; offense",
M35,Testing,G4417,ptaiō,Greek,13,PASS,"stumble; fall; trip; cause; intransitive; stagger; make; false; step; err; transgress; fail; object",
M35,Testing,G4617,siniazō,Greek,5,PASS,"sift; shake; sieve; trials; temptations",
M35,Testing,G4624,skandalizō,Greek,25,PASS,"cause; stumble; sin; fall; offend; away; astray; take; offense; primarily; shock; excite; repugnance; passive; offended; shocked; pained; affected; scruples; respects; claims; pretensions; morally; falter; err",
M35,Testing,G4625,skandalon,Greek,21,PASS,"stumbling; block; obstacle; offense; something; causes; sin; primarily; trap-spring; generically; anything; stumbles; impediment; cause; ruin; destruction; misery; occasion; sinning; scandal; indignation",
M36,Service,G1396,doulagōgeō,Greek,8,PASS,"enslave; bring; subjection; primarily; slavery; treat; slave; discipline",
M36,Service,G1397,douleia,Greek,6,PASS,"slavery; bondage; servile; reference; degradation; unhappiness",
M36,Service,G1398,douleuō,Greek,16,PASS,"slave; serve; servant; slavery; subjection; discharge; duties; occupied; service; devoted; subservient; enthralled; involved; slavish; spiritually; morally",
M36,Service,G1399,doulē,Greek,5,PASS,"female; slave; servant; bondmaid; sevant",
M36,Service,G1401,doulos,Greek,1,PASS,"slave",
M36,Service,G1402,douloō,Greek,18,PASS,"enslave; cause; become; slave; enslaved; reduce; servitude; oppress; retaining; render; subservient; passive; restraint; bondage; spiritually; morally; devoted; service",
M36,Service,G2615,katadouloō,Greek,5,PASS,"enslave; make; slave; reduce; servitude",
M36,Service,G2999,latreia,Greek,5,PASS,"ministry; worship; service; servitude; religious",
M36,Service,G3000,latreuō,Greek,13,PASS,"minister; serve; servant; render; religious; service; homage; worship; specifically; offer; sacrifices; present; offerings",
M36,Service,G3009,leitourgia,Greek,16,PASS,"ministry; religious; service; ceremony; help; primarily; public; discharged; citizen; expense; sacred; ministration; kind; office; aid; relief",
M36,Service,G3610,oiketēs,Greek,7,PASS,"slave; house; servant; domestic; primarily; inmate; household",
M36,Service,H5647G,a.vad,Hebrew,14,PASS,"serve; someone; work; labour; subjects; worked; tilled; make; oneself; servant; compel; cause; led; enticed",
M36,Service,H5647H,a.vad,Hebrew,18,PASS,"serve; minister; god; tabernacle; temple; worship; work; labour; subjects; worked; tilled; make; oneself; servant; compel; cause; led; enticed",
M36,Service,H5647I,a.vad,Hebrew,13,PASS,"serve; labour; work; subjects; worked; tilled; make; oneself; servant; compel; cause; led; enticed",
M36,Service,H5647J,a.vad,Hebrew,14,PASS,"serve; burden; work; labour; subjects; worked; tilled; make; oneself; servant; compel; cause; led; enticed",
M36,Service,H5648,a.vad,Hebrew,1,PASS,"make",
M36,Service,H5656G,a.vo.dah,Hebrew,5,PASS,"service; servant; slave; labour; work",
M36,Service,H5656H,a.vo.dah,Hebrew,6,PASS,"service; ministry; god; tabernacle; labour; work",
M36,Service,H5656I,a.vo.dah,Hebrew,3,PASS,"service; work; labour",
M36,Service,H5657,a.vud.dah,Hebrew,3,PASS,"service; household; servants",
M36,Service,H5659,av.dut,Hebrew,3,PASS,"slavery; servitude; bondage",
M36,Service,H8334,sha.rat,Hebrew,2,PASS,"minister; serve",
M36,Service,H8383,te.u.nim,Hebrew,1,PASS,"toil",
M37,Calling,G0138,haireō,Greek,5,PASS,"choose; list; deponent; take; middle",
M37,Calling,G0140,hairetizō,Greek,3,PASS,"choose; delight; love",
M37,Calling,G1793,entunchanō,Greek,15,PASS,"call; intercede; appeal; petition; fill; meet; conversation; address; apply; plead; cause; representation; suit; accuse; complain",
M37,Calling,G1941,epikaleō,Greek,15,PASS,"call; name; named; appeal; aid; pluperfect; attach; connect; additional; surname; passive; receive; appellation; middle; invoke",
M37,Calling,G2564G,kaleō,Greek,29,PASS,"call; invite; summon; authority; speaker; dictates; nature; calling; translated; name; giving; attribution; someone; something; one's; presence; send; person; performance; certain; participation; privileges; gospel; office; dignity; style; passive; styled; regarded",
M37,Calling,G2770,kerdainō,Greek,2,PASS,"gain; addition",
M37,Calling,G4255,proaireō,Greek,8,PASS,"predetermine; decide; determine; prefer; choose; purpose; intend; considerately",
M37,Calling,G4267,proginōskō,Greek,13,PASS,"know; choose; beforehand; foreknow; previously; acquainted; determine; foreordain; hebrew; appoint; subject; future; privileges",
M37,Calling,G4268,prognōsis,Greek,4,PASS,"foreknowledge; previous; determination; purpose",
M37,Calling,G4341,proskaleō,Greek,10,PASS,"call; summon; send; gather; together; one's; self; invite; performance; appoint",
M37,Calling,G4377,prosfōneō,Greek,7,PASS,"call; summon; speak; address; harangue; one's; self",
M37,Calling,G4401,procheirotoneō,Greek,5,PASS,"choose; beforehand; appoint; primarily; elect",
M37,Calling,G4416,prōtotokos,Greek,23,PASS,"firstborn; biblical; culture; higher; status; received; greater; share; inheritance; jesus; christ; god; supreme; inherits; first-born; prior; generation; head; spiritual; family; possessed; peculiar; privilege",
M37,Calling,H0977,ba.char,Hebrew,3,PASS,"choose; elect; decide",
M37,Calling,H7121G,qa.ra,Hebrew,23,PASS,"call; invite; entreat; recite; read; cry; proclaim; utter; loud; sound; aloud; summon; commission; appoint; endow; name; give; oneself; called; proclaimed; summoned; named; chosen",
M37,Calling,H7121H,qa.ra,Hebrew,22,PASS,"call; name; recite; read; cry; proclaim; utter; loud; sound; aloud; summon; invite; commission; appoint; endow; give; oneself; called; proclaimed; summoned; named; chosen",
M37,Calling,H7121I,qa.ra,Hebrew,24,PASS,"call; shout; announce; recite; read; cry; proclaim; utter; loud; sound; aloud; summon; invite; commission; appoint; endow; name; give; oneself; called; proclaimed; summoned; named; chosen",
M37,Calling,H7121J,qa.ra,Hebrew,23,PASS,"call; read; dictated; recite; cry; proclaim; utter; loud; sound; aloud; summon; invite; commission; appoint; endow; name; give; oneself; called; proclaimed; summoned; named; chosen",
M37,Calling,H7122G,qa.ra,Hebrew,5,PASS,"encounter; meet; befall; unexpectedly; cause",
M37,Calling,H7122H,qa.ra,Hebrew,5,PASS,"encounter; befall; meet; unexpectedly; cause",
M37,Calling,H7122I,qa.ra,Hebrew,7,PASS,"encounter; chanced; happen; unexpectedly; befall; meet; cause",
M37,Calling,H7123,qe.ra,Hebrew,4,PASS,"read; call; aloud; shout",
