registry_word,strongNumber,language,stepTransliteration,stepGloss,cluster_code,cluster_name
likeness,G3663,Greek,homoiopathēs,like,T2,Supplementary
likeness,G3664,Greek,homoios,like,,
likeness,G3665,Greek,homoiotēs,likeness,,
likeness,G3667,Greek,homoiōma,likeness,,
likeness,G3669,Greek,homoiōsis,likeness,,
likeness,G3675,Greek,homofrōn,like-minded,M05,Love
likeness,G3946,Greek,paromoios,like,,
likeness,G4833,Greek,summorfoomai,to make like,T2,Supplementary
likeness,G5616,Greek,hōsei,like/as/about,,
likeness,G6530,Greek,ariēl,a lion-like person,,
likeness,G7813,Greek,karuiskos,nut-like,,
likeness,G8159,Greek,lampēnikos,like a covered chariot,,
likeness,H1819,Hebrew,da.mah,to resemble,T2,Supplementary
likeness,H1821,Hebrew,de.mah,be like,T2,Supplementary
likeness,H1823,Hebrew,de.mut,likeness,FLAG,Flag
likeness,H1823,Hebrew,de.mut,likeness,T2,Supplementary
likeness,H1825,Hebrew,dim.yon,likeness,FLAG,Flag
likeness,H1825,Hebrew,dim.yon,likeness,T2,Supplementary
likeness,H3644G,Hebrew,ke.mo,like,T2,Supplementary
likeness,H3644H,Hebrew,ke.mo,[Geruth] Chimham,,
likeness,H4915A,Hebrew,mo.shel,likeness,,
likeness,H6754,Hebrew,tse.lem,image,M43,Prophecy
likeness,H7521,Hebrew,ra.tsah,to accept,M39,Blessing
likeness,H7737A,Hebrew,sha.vah,be like,T2,Supplementary
likeness,H7737B,Hebrew,sha.vah,to set,T2,Supplementary
likeness,H7739A,Hebrew,she.vah,be like,T2,Supplementary
likeness,H7739B,Hebrew,she.vah,be set,T2,Supplementary
likeness,H8403,Hebrew,tav.nit,pattern,,
likeness,H8544,Hebrew,te.mu.nah,likeness,,
listen,G0189,Greek,akoē,hearing,M41,Remembrance
listen,G0191,Greek,akouō,to hear,,
listen,G0430,Greek,anechō,to endure,M35,Testing
listen,G1522,Greek,eisakouō,to listen to,M21,Prayer
listen,G1801,Greek,enōtizomai,to listen to,T2,Supplementary
listen,G1873,Greek,epakouō,to listen to,M21,Prayer
listen,G1874,Greek,epakroaomai,to listen ro,M21,Prayer
listen,G3878,Greek,parakouō,to ignore,M30,Obedience
listen,G4257,Greek,proakouō,to hear beforehand,,
listen,G6354,Greek,antakouō,to listen in turn,T2,Supplementary
listen,G7214,Greek,enakouō,to listen to attentively,T2,Supplementary
listen,H0238,Hebrew,a.zan,to listen,M41,Remembrance
listen,H0241G,Hebrew,o.zen,ear,T2,Supplementary
listen,H0241H,Hebrew,o.zen,ear: hearing,T2,Supplementary
listen,H2790B,Hebrew,cha.resh,be quiet,M33,Peace
listen,H4994,Hebrew,na,please,T2,Supplementary
listen,H6963A,Hebrew,qol,voice,T2,Supplementary
listen,H6963L,Hebrew,qol,voice: listen,T2,Supplementary
listen,H7181,Hebrew,qa.shav,to listen,M41,Remembrance
listen,H8085G,Hebrew,sha.ma,to hear: hear,M41,Remembrance
listen,H8085H,Hebrew,sha.ma,to hear: obey,M41,Remembrance
listen,H8085I,Hebrew,sha.ma,to hear: proclaim,M41,Remembrance
listen,H8085J,Hebrew,sha.ma,to hear: understand,M41,Remembrance
listen,H8085K,Hebrew,sha.ma,to hear: judge,M41,Remembrance
listen,H8085L,Hebrew,sha.ma,to hear: welcome,M41,Remembrance
listen,H8086,Hebrew,she.ma,to hear,T2,Supplementary
longing,G0165H,Greek,aiōn,an age: eternity,,
longing,G0509,Greek,anōthen,from above/again,,
longing,G0744,Greek,archaios,ancient,,
longing,G0891,Greek,achri,until,,
longing,G1597,Greek,ekpalai,of old,,
longing,G1937,Greek,epithumeō,to long for,M18,Hope
longing,G1939,Greek,epithumia,desire,M28,Envy
longing,G1971,Greek,epipotheō,to long for,M18,Hope
longing,G1972,Greek,epipothēsis,longing,M18,Hope
longing,G1973,Greek,epipothētos,longed for,M18,Hope
longing,G1974,Greek,epipothia,longing,M18,Hope
longing,G2193,Greek,heōs,until,,
longing,G2375,Greek,thureos,long shield,,
longing,G2863,Greek,komaō,be long-haired,,
longing,G3112,Greek,makran,far,,
longing,G3114,Greek,makrothumeō,to have patience,M34,Perseverance
longing,G3117,Greek,makros,long/distant,,
longing,G3118,Greek,makrochronios,long-lived,,
longing,G3173,Greek,megas,great,,
longing,G3713,Greek,oregō,to aspire,M18,Hope
longing,G3745,Greek,hosos,just as/how much,,
longing,G4119,Greek,pleiōn pleion,greater,,
longing,G4183,Greek,polus,much,,
longing,G4219,Greek,pote,when?,,
longing,G5550,Greek,chronos,time,,
longing,G7383,Greek,epeuktos,longed for,,
longing,G7808,Greek,karpōtos,with long sleeves,,
longing,G8232,Greek,makrobios,long-lived,,
longing,G8237,Greek,makrochroneō,to live a long time,,
longing,G8859,Greek,poluchronizō,to delay long,,
longing,G8860,Greek,poluchronios,long-lived,,
longing,H0183,Hebrew,a.vah,to desire,M28,Envy
longing,H0679,Hebrew,ats.tsil,joint,,
longing,H0748,Hebrew,a.rakh,to prolong,M25,Life
longing,H0752,Hebrew,a.rokh,long,T2,Supplementary
longing,H0753,Hebrew,o.rekh,length,T2,Supplementary
longing,H1364,Hebrew,ga.vo.ah,high,M08,Pride
longing,H1419A,Hebrew,ga.dol,great: large,,
longing,H1870J,Hebrew,de.rekh,way: direction,,
longing,H2836A,Hebrew,cha.shaq,to desire,M28,Envy
longing,H2837,Hebrew,che.sheq,desire,M28,Envy
longing,H2968,Hebrew,ya.av,to long,,
longing,H3117K,Hebrew,yom,day: always,,
longing,H3508,Hebrew,yo.te.ret,lobe,,
longing,H3615I,Hebrew,ka.lah,to end: decides,T2,Supplementary
longing,H3616,Hebrew,ka.leh,longing,M18,Hope
longing,H3700,Hebrew,ka.saph,to long,M18,Hope
longing,H3801,Hebrew,kut.to.net,tunic,,
longing,H3975,Hebrew,me.u.rah,hole,,
longing,H4059,Hebrew,ma.dad,to extend,,
longing,H4060A,Hebrew,mid.dah,measure,,
longing,H4263,Hebrew,mach.mal,compassion,M05,Love
longing,H4900,Hebrew,ma.shakh,to draw,,
longing,H5186,Hebrew,na.tah,to stretch,,
longing,H5375O,Hebrew,na.sa,to lift: trust,M19,Trust
longing,H5704,Hebrew,ad,till,,
longing,H5769G,Hebrew,o.lam,forever: enduring,T2,Supplementary
longing,H5769J,Hebrew,o.lam,forever: antiquity,,
longing,H6165,Hebrew,a.rag,to long for,M29,Desire
longing,H6315,Hebrew,pu.ach,to breathe,,
longing,H6446,Hebrew,pas,long-sleeved,,
longing,H6485I,Hebrew,pa.qad,to reckon: visit,T2,Supplementary
longing,H6546,Hebrew,pe.ra,leader,,
longing,H6770,Hebrew,tsa.me,to thirst,M29,Desire
longing,H6771,Hebrew,tsa.me,thirsty,,
longing,H6772,Hebrew,tsa.ma,thirst,,
longing,H7227A,Hebrew,rav,many,,
longing,H7230,Hebrew,rov,abundance,M46,Abundance
longing,H7235A,Hebrew,ra.vah,to multiply,M23,Strength
longing,H7341,Hebrew,ro.chav,width,,
longing,H7469,Hebrew,re.ut,longing,,
longing,H7602A,Hebrew,sha.aph,to long for,M18,Hope
longing,H7602B,Hebrew,sha.aph,to crush,,
longing,H8264,Hebrew,sha.qaq,to rush,T2,Supplementary
longing,H8311,Hebrew,sa.ra,to extend,,
longing,H8373,Hebrew,ta.av,to long for,M29,Desire
longing,H8375,Hebrew,ta.a.vah,longing,M18,Hope
longing,H8378,Hebrew,ta.a.vah,desire,M28,Envy
love,G0025,Greek,agapaō,to love,M05,Love
love,G0026,Greek,agapē,love,M05,Love
love,G0027,Greek,agapētos,beloved,T2,Supplementary
love,G0080,Greek,adelfos,brother,,
love,G0866,Greek,afilarguros,not greedy,M05,Love
love,G1516,Greek,eirēnikos,peaceful,M33,Peace
love,G4375,Greek,prosfilēs,lovely,M05,Love
love,G5358,Greek,filagathos,lover of good,M05,Love
love,G5360,Greek,filadelfia,brotherly love,M05,Love
love,G5361,Greek,filadelfos,loving the brothers,M05,Love
love,G5362,Greek,filandros,husband-loving,M05,Love
love,G5363,Greek,filanthrōpia,benevolence,M05,Love
love,G5365,Greek,filarguria,love of money,M28,Envy
love,G5366,Greek,filarguros,money-loving,M28,Envy
love,G5368,Greek,fileō,to love,M05,Love
love,G5369,Greek,filēdonos,pleasure-loving,M28,Envy
love,G5377,Greek,filotheos,God-loving,M21,Prayer
love,G5379,Greek,filoneikia,love of dispute,M02,Anger
love,G5379,Greek,filoneikia,love of dispute,T2,Supplementary
love,G5380,Greek,filoneikos,dispute-loving,M02,Anger
love,G5383,Greek,filoprōteuō,to love to be first,T2,Supplementary
love,G5387,Greek,filostorgos,affectionate,M05,Love
love,G5388,Greek,filoteknos,child loving,M05,Love
love,G7493,Greek,eraō,to love passionately,,
love,H0157G,Hebrew,a.hev,to love: lover,,
love,H0157H,Hebrew,a.hev,to love: friend,M05,Love
love,H0158,Hebrew,a.hav,lover,M05,Love
love,H0159,Hebrew,o.hav,beloved,,
love,H0160,Hebrew,a.ha.vah,love,M05,Love
love,H1730G,Hebrew,dod,beloved,T2,Supplementary
love,H1730H,Hebrew,dod,beloved: love,T2,Supplementary
love,H1730I,Hebrew,dod,beloved: male relative,T2,Supplementary
love,H2245,Hebrew,cha.vav,to love,,
love,H2617A,Hebrew,che.sed,kindness,M05,Love
love,H2623,Hebrew,cha.sid,pious,M05,Love
love,H2836A,Hebrew,cha.shaq,to desire,M28,Envy
love,H2895,Hebrew,tov,be pleasing,M39,Blessing
love,H2896A,Hebrew,tov,pleasant,M04,Joy
love,H2898,Hebrew,tuv,goodness,T2,Supplementary
love,H3033,Hebrew,ye.di.dut,beloved,M05,Love
love,H3039A,Hebrew,ya.did,beloved,T2,Supplementary
love,H3039B,Hebrew,ya.di.dah,love,,
love,H3303,Hebrew,ya.pheh,beautiful,,
love,H4261,Hebrew,mach.mad,desire,M28,Envy
love,H4998,Hebrew,na.ah,be lovely,,
love,H5000,Hebrew,na.eh,lovely,M05,Love
love,H5273A,Hebrew,na.im,pleasant,M04,Joy
love,H5690,Hebrew,a.gav,lust,M28,Envy
love,H5691,Hebrew,a.ga.vah,lust,M28,Envy
love,H7355,Hebrew,ra.cham,to have compassion,M05,Love
love,H7356B,Hebrew,ra.cha.mim,compassion,M05,Love
love,H7474,Hebrew,ra.yah,darling,T2,Supplementary
love,H8130,Hebrew,sa.ne,to hate,M06,Hate
lust,G1937,Greek,epithumeō,to long for,M18,Hope
lust,G1938,Greek,epithumētēs,one who desires,M29,Desire
lust,G1939,Greek,epithumia,desire,M28,Envy
lust,G2237,Greek,hēdonē,pleasure,M04,Joy
lust,G2237,Greek,hēdonē,pleasure,M28,Envy
lust,G3715,Greek,orexis,lust,M28,Envy
lust,G3806,Greek,pathos,passion,T2,Supplementary
lust,H0183,Hebrew,a.vah,to desire,M28,Envy
lust,H1432,Hebrew,ga.del,growing,M23,Strength
lust,H1942,Hebrew,hav.vah,desire,M28,Envy
lust,H2530A,Hebrew,cha.mad,to desire,M28,Envy
lust,H5178B,Hebrew,ne.cho.shet,lust,,
lust,H5689,Hebrew,a.gav,to lust,M29,Desire
lust,H5690,Hebrew,a.gav,lust,M28,Envy
lust,H5691,Hebrew,a.ga.vah,lust,M28,Envy
lust,H7904,Hebrew,sha.khah,to lust,,
lust,H8378,Hebrew,ta.a.vah,desire,M28,Envy
lust,H8385A,Hebrew,ta.a.nah,estrous,T2,Supplementary
malice,G2549,Greek,kakia,evil,M10,Sin
malice,G2550,Greek,kakoētheia,malice,,
malice,G4189,Greek,ponēria,evil,M10,Sin
malice,H0205G,Hebrew,a.ven,evil: wickedness,M10,Sin
malice,H1942,Hebrew,hav.vah,desire,M28,Envy
malice,H5360,Hebrew,ne.qa.mah,vengeance,M02,Anger
malice,H5767,Hebrew,av.val,unjust,M10,Sin
malice,H7589,Hebrew,she.at,scorn,M06,Hate
malice,H8130,Hebrew,sa.ne,to hate,M06,Hate
meaning,G0767,Greek,asēmos,insignificant,,
meaning,G0880,Greek,afōnos,mute,M07,Shame
meaning,G1498,Greek,eiēn,may be,,
meaning,G3004G,Greek,legō,to say: says,,
meaning,G3177,Greek,methermēneuō,to mean,M15,Wisdom
meaning,G3760,Greek,oudamōs,by no means,,
meaning,G5346,Greek,fēmi,to assert,,
meaning,G8240,Greek,mala,by all means,,
meaning,H0998,Hebrew,bi.nah,understanding,M15,Wisdom
meaning,H1100I,Hebrew,be.liy.ya.al,Belial: worthless,T2,Supplementary
meaning,H3321,Hebrew,ye.tsav,to know,,
meaning,H4911B,Hebrew,ma.shal,to use a proverb,T2,Supplementary
meaning,H5352,Hebrew,na.qah,to clear,M12,Purity
meaning,H6213A,Hebrew,a.sah,to make: do,T2,Supplementary
meaning,H6592,Hebrew,pe.sher,interpretation,M15,Wisdom
meaning,H6623,Hebrew,pit.ron,interpretation,,
meditation,G3191,Greek,meletaō,to meditate/plot,,
meditation,G3437,Greek,momfē mempsis,complaint,,
meditation,G4304,Greek,promeletaō,to premeditate,,
meditation,G4820,Greek,sumballō,to ponder/confer,,
meditation,G6139,Greek,adolescheō,to meditate,,
meditation,G6140,Greek,adoleschia,meditation,,
meditation,G8281,Greek,meletē,meditation,,
meditation,H0239,Hebrew,a.zan,to ponder,,
meditation,H0559,Hebrew,a.mar,to say,,
meditation,H1239,Hebrew,ba.qar,to enquire,,
meditation,H1897,Hebrew,ha.gah,to mutter,M42,Speech
meditation,H1900,Hebrew,ha.gut,meditation,M15,Wisdom
meditation,H1901,Hebrew,ha.gig,meditation,M15,Wisdom
meditation,H1902G,Hebrew,hig.ga.von,Higgaion,T2,Supplementary
meditation,H1902H,Hebrew,hig.ga.von,meditation,M15,Wisdom
meditation,H6437G,Hebrew,pa.nah,to turn,,
meditation,H6845,Hebrew,tsa.phan,to treasure,,
meditation,H7742,Hebrew,su.ach,to meditate,,
meditation,H7878,Hebrew,si.ach,to muse,M15,Wisdom
meditation,H7879,Hebrew,si.ach,complaint,M03,Grief
meditation,H7881,Hebrew,si.chah,meditation,M15,Wisdom
memory,G3417,Greek,mneia,remembrance,M41,Remembrance
memory,G3422,Greek,mnēmosunon,memorial,T2,Supplementary
memory,G5280,Greek,hupomnēsis,remembrance,M41,Remembrance
memory,H0234,Hebrew,az.ka.rah,memorial,T2,Supplementary
memory,H2142,Hebrew,za.khar,to remember,M41,Remembrance
memory,H2143,Hebrew,ze.kher,memorial,T2,Supplementary
memory,H2146,Hebrew,zik.ka.ron,memorial,T2,Supplementary
memory,H3027M,Hebrew,yad,hand: monument,T2,Supplementary
memory,H4676,Hebrew,mats.tse.vah,pillar,,
memory,H5382,Hebrew,na.shah,to forget,,
memory,H5388,Hebrew,ne.shiy.yah,forgetfulness,,
memory,H7876,Hebrew,sha.yah,to forget,,
memory,H7913,Hebrew,sha.khe.ach,forgetful,,
mercy,G0448,Greek,anileōs,merciless,M05,Love
mercy,G1653,Greek,eleeō,to have mercy,M05,Love
mercy,G1655,Greek,eleēmōn,merciful,M05,Love
mercy,G1656,Greek,eleos,mercy,M05,Love
mercy,G2433,Greek,hilaskomai,to propitiate,M38,Salvation
mercy,G2435,Greek,hilastērios,propitiation,M38,Salvation
mercy,G2436,Greek,hileōs,propitious/gracious,M38,Salvation
mercy,G3628,Greek,oiktirmos,compassion,M05,Love
mercy,G3629,Greek,oiktirmōn,compassionate,M05,Love
mercy,G3741,Greek,hosios,sacred,M12,Purity
mercy,G8849,Greek,polueleos,full of mercy,,
mercy,H2347,Hebrew,chus,to pity,M05,Love
mercy,H2550,Hebrew,cha.mal,to spare,M05,Love
mercy,H2551,Hebrew,chem.lah,compassion,M05,Love
mercy,H2587,Hebrew,chan.nun,gracious,M39,Blessing
mercy,H2603A,Hebrew,cha.nan,be gracious,M39,Blessing
mercy,H2603B,Hebrew,cha.nan,be loathsome,T2,Supplementary
mercy,H2616A,Hebrew,cha.sad,be kind,M05,Love
mercy,H2617A,Hebrew,che.sed,kindness,M05,Love
mercy,H2623,Hebrew,cha.sid,pious,M05,Love
mercy,H3722A,Hebrew,kip.per,to atone,M11,Repentance
mercy,H3727,Hebrew,kap.po.ret,mercy seat,T2,Supplementary
mercy,H3819,Hebrew,lo ru.cha.mah,No Mercy,T2,Supplementary
mercy,H6279,Hebrew,a.tar,to pray,M21,Prayer
mercy,H7349,Hebrew,ra.chum,compassionate,M05,Love
mercy,H7355,Hebrew,ra.cham,to have compassion,M05,Love
mercy,H7356A,Hebrew,ra.cham,womb,T2,Supplementary
mercy,H7356B,Hebrew,ra.cha.mim,compassion,M05,Love
mercy,H7359,Hebrew,ra.cha.min,compassion,M05,Love
mercy,H8469,Hebrew,ta.cha.nun,supplication,M21,Prayer
might,H1369,Hebrew,ge.vu.rah,might,M23,Strength
might,H1370,Hebrew,ge.vu.rah,might,T2,Supplementary
might,H3581A,Hebrew,ko.ach,reptile,T2,Supplementary
might,H3581B,Hebrew,ko.ach,strength,M23,Strength
might,H5797,Hebrew,oz,strength,M23,Strength
might,H6978,Hebrew,qav.qav,might,,
might,H8632A,Hebrew,te.qaph,might,M23,Strength
might,H8632B,Hebrew,te.qoph,might,T2,Supplementary
mind,G0363,Greek,anamimnēskō,to remind,M41,Remembrance
mind,G1011,Greek,bouleuō,to plan,M15,Wisdom
mind,G1014,Greek,boulomai,to plan,M15,Wisdom
mind,G1106,Greek,gnōmē,resolution,M15,Wisdom
mind,G1260,Greek,dialogizomai,to discuss,M15,Wisdom
mind,G1271,Greek,dianoia,mind,M47,Constitution
mind,G1374,Greek,dipsuchos,double-minded,M20,Doubt
mind,G1771,Greek,ennoia,thought/purpose,M15,Wisdom
mind,G2104,Greek,eugenēs,of noble birth,,
mind,G2473,Greek,isopsuchos,like-minded,M05,Love
mind,G2588,Greek,kardia,heart,M47,Constitution
mind,G3130,Greek,mania,insanity,M16,Folly
mind,G3328,Greek,metaballō,to change mind,M45,Transformation
mind,G3403,Greek,mimnēskō,to remember,M41,Remembrance
mind,G3415,Greek,mnaomai,to remember,M41,Remembrance
mind,G3421,Greek,mnēmoneuō,to remember,M41,Remembrance
mind,G3510,Greek,nefros,mind,M47,Constitution
mind,G3524,Greek,nēfaleos,sober,M19,Trust
mind,G3525,Greek,nēfō,be sober,M33,Peace
mind,G3540,Greek,noēma,mind/thought,M15,Wisdom
mind,G3563,Greek,nous,mind,M47,Constitution
mind,G3675,Greek,homofrōn,like-minded,M05,Love
mind,G3912,Greek,parafroneō,be insane,M16,Folly
mind,G4893,Greek,suneidēsis,conscience,M47,Constitution
mind,G4993,Greek,sōfroneō,be of sound mind,M15,Wisdom
mind,G4993,Greek,sōfroneō,be of sound mind,M47,Constitution
mind,G5279,Greek,hupomimnēskō,to remind,M41,Remembrance
mind,G5280,Greek,hupomnēsis,remembrance,M41,Remembrance
mind,G5426,Greek,froneō,to reason,M15,Wisdom
mind,G5427,Greek,fronēma,purpose,M17,Counsel
mind,G5590G,Greek,psuchē,soul,M47,Constitution
mind,G5591,Greek,psuchikos,natural,M15,Wisdom
mind,G5591,Greek,psuchikos,natural,T2,Supplementary
mind,G7774,Greek,kakofrōn,evil-minded,M27,Evil
mind,G8272,Greek,megalofrōn,high-minded,T2,Supplementary
mind,G8878,Greek,prauthumos,gentle-minded,M09,Humility
mind,H0047I,Hebrew,ab.bir,mighty: strong,,
mind,H1079,Hebrew,bal,mind,M47,Constitution
mind,H1984C,Hebrew,ha.lal,to be foolish,M16,Folly
mind,H2142,Hebrew,za.khar,to remember,M41,Remembrance
mind,H2803I,Hebrew,cha.shav,to devise: devise,M15,Wisdom
mind,H3336,Hebrew,ye.tser,intention,M29,Desire
mind,H3629,Hebrew,kil.yah,kidney,T2,Supplementary
mind,H3820A,Hebrew,lev,heart,M47,Constitution
mind,H3824,Hebrew,le.vav,heart,M47,Constitution
mind,H3825,Hebrew,le.vav,heart,M47,Constitution
mind,H3826,Hebrew,lib.bah,heart,M47,Constitution
mind,H5069,Hebrew,ne.dav,be willing,M29,Desire
mind,H5162H,Hebrew,na.cham,to be sorry: relent,M11,Repentance
mind,H5315G,Hebrew,ne.phesh,soul,M47,Constitution
mind,H5315I,Hebrew,ne.phesh,soul: myself,M47,Constitution
mind,H5315L,Hebrew,ne.phesh,soul: appetite,M47,Constitution
mind,H5588,Hebrew,se.eph,divided,T2,Supplementary
mind,H6485I,Hebrew,pa.qad,to reckon: visit,T2,Supplementary
mind,H7217,Hebrew,resh,head,,
mind,H7307G,Hebrew,ru.ach,spirit,,
mind,H7308,Hebrew,ru.ach,spirit,M47,Constitution
mind,H7896K,Hebrew,shit,to set: consider,M15,Wisdom
mind,H7907,Hebrew,sekh.vi,heart,M47,Constitution
mind,H8104G,Hebrew,sha.mar,to keep: obey,M30,Obedience
mourning,G0214,Greek,alalazō,to wail,,
mourning,G2354,Greek,thrēneō,to lament,,
mourning,G2799,Greek,klaiō,to weep,M03,Grief
mourning,G2870,Greek,kopetos,lamentation,,
mourning,G2875,Greek,koptō,to cut/mourn,M03,Grief
mourning,G3602,Greek,odurmos,mourning,M03,Grief
mourning,G3649,Greek,ololuzō,to wail,,
mourning,G3996,Greek,pentheō,to mourn,M03,Grief
mourning,G3997,Greek,penthos,grief,M03,Grief
mourning,G7891,Greek,katapentheō,to mourn,,
mourning,G8692,Greek,penthikos,mournful,,
mourning,H0056,Hebrew,a.val,to mourn,M03,Grief
mourning,H0057,Hebrew,a.vel,mourning,M03,Grief
mourning,H0060,Hebrew,e.vel,mourning,M03,Grief
mourning,H0205H,Hebrew,a.ven,evil: trouble,M10,Sin
mourning,H0421,Hebrew,a.lah,to wail,,
mourning,H0578,Hebrew,a.nah,to lament,M03,Grief
mourning,H0584,Hebrew,a.nach,to sigh,M03,Grief
mourning,H0585,Hebrew,a.na.chah,sighing,M03,Grief
mourning,H0592,Hebrew,a.niy.yah,lamentation,M42,Speech
mourning,H1058,Hebrew,ba.khah,to weep,M03,Grief
mourning,H1068,Hebrew,be.khit,weeping,M03,Grief
mourning,H1897,Hebrew,ha.gah,to mutter,M42,Speech
mourning,H1899,Hebrew,he.geh,moaning,M42,Speech
mourning,H1993,Hebrew,ha.mah,to roar,,
mourning,H2201,Hebrew,ze.a.qah,outcry,M42,Speech
mourning,H3013,Hebrew,ya.gah,to suffer,M24,Weakness
mourning,H3213,Hebrew,ya.lal,to wail,,
mourning,H3215,Hebrew,ye.la.lah,wailing,,
mourning,H4553,Hebrew,mis.ped,mourning,M03,Grief
mourning,H4798,Hebrew,mar.ze.ach,mourning,M03,Grief
mourning,H5091,Hebrew,na.hah,to wail,,
mourning,H5092,Hebrew,ne.hi,wailing,,
mourning,H5098,Hebrew,na.ham,to groan,M42,Speech
mourning,H5110,Hebrew,nud,to wander,,
mourning,H5162G,Hebrew,na.cham,to be sorry: comfort,M05,Love
mourning,H5594,Hebrew,sa.phad,to mourn,M03,Grief
mourning,H6087A,Hebrew,a.tsav,to hurt,M24,Weakness
mourning,H6213H,Hebrew,a.sah,to make,,
mourning,H6428,Hebrew,pa.lash,to wallow,,
mourning,H6937,Hebrew,qa.dar,be dark,T2,Supplementary
mourning,H6941,Hebrew,qe.do.ran.nit,mournfully,M03,Grief
mourning,H6969,Hebrew,qi.nen,to chant,M42,Speech
mourning,H7015,Hebrew,qi.nah,dirge,,
mourning,H7300,Hebrew,rud,to roam,T2,Supplementary
mourning,H7971G,Hebrew,sha.lach,to send: depart,,
mourning,H8386,Hebrew,ta.a.niy.yah,mourning,M03,Grief
name,G1941,Greek,epikaleō,to call (on)/name,M37,Calling
name,G2028,Greek,eponomazō,to name,,
name,G2564G,Greek,kaleō,to call: call,M37,Calling
name,G2564H,Greek,kaleō,to call: name,,
name,G3004H,Greek,legō,to say: name,,
name,G3686,Greek,onoma,name,T2,Supplementary
name,G3687,Greek,onomazō,to name,T2,Supplementary
name,G5122,Greek,tounoma,by name,,
name,G6285,Greek,anakaleō,to call by name,,
name,H1696I,Hebrew,da.var,to speak: promise,,
name,H2143,Hebrew,ze.kher,memorial,T2,Supplementary
name,H5344A,Hebrew,na.qav,to pierce,,
name,H7121G,Hebrew,qa.ra,to call: call to,M37,Calling
name,H7121H,Hebrew,qa.ra,to call: call by,M37,Calling
name,H7760A,Hebrew,sum,to set: make,,
name,H7760M,Hebrew,sum,to set: name,,
name,H7761G,Hebrew,sum,to set: make,,
name,H8034,Hebrew,shem,name,FLAG,Flag
name,H8034,Hebrew,shem,name,T2,Supplementary
name,H8036,Hebrew,shum,name,,
obedience,G3980,Greek,peitharcheō,to obey,,
obedience,G5218,Greek,hupakoē,obedience,M09,Humility
obedience,G5219,Greek,hupakouō,to obey,M09,Humility
obedience,G5255,Greek,hupēkoos,obedient,,
obedience,G5292,Greek,hupotagē,submission,M09,Humility
obedience,G5293,Greek,hupotassō,to subject,M23,Strength
obedience,G5442G,Greek,fulassō,to keep/guard: observe,,
obedience,H3349,Hebrew,yiq.qe.hah,obedience,M09,Humility
obedience,H5341,Hebrew,na.tsar,to watch,M30,Obedience
obedience,H5401A,Hebrew,na.shaq,to kiss,,
obedience,H8085G,Hebrew,sha.ma,to hear: hear,M41,Remembrance
obedience,H8085H,Hebrew,sha.ma,to hear: obey,M41,Remembrance
passion,G1939,Greek,epithumia,desire,M28,Envy
passion,G2237,Greek,hēdonē,pleasure,M04,Joy
passion,G2237,Greek,hēdonē,pleasure,M28,Envy
passion,G2372,Greek,thumos,wrath,,
passion,G2691,Greek,katastrēniaō,to desire,M28,Envy
passion,G3715,Greek,orexis,lust,M28,Envy
passion,G3804,Greek,pathēma,suffering,M24,Weakness
passion,G3806,Greek,pathos,passion,T2,Supplementary
passion,G3958,Greek,paschō,to suffer,M24,Weakness
passion,G7493,Greek,eraō,to love passionately,,
passion,G7513,Greek,erōs,passion,,
passion,H0185,Hebrew,av.vah,desire,,
patience,G0530,Greek,hapax,once,,
patience,G3114,Greek,makrothumeō,to have patience,M34,Perseverance
patience,G3115,Greek,makrothumia,patience,M33,Peace
patience,G5278,Greek,hupomenō,to remain/endure,M34,Perseverance
patience,G5281,Greek,hupomonē,perseverance,M34,Perseverance
