word_id,word,word_status,strong,cluster_codes,cluster_names
46,evil,raw-complete,H0205G,M10,M10(Sin)
46,evil,raw-complete,H0205H,M10,M10(Sin)
46,evil,raw-complete,H0873,,
46,evil,raw-complete,H1100H,,
46,evil,raw-complete,H1942,M28,M28(Envy)
46,evil,raw-complete,H2154,M27,M27(Evil)
46,evil,raw-complete,H2161,M15,M15(Wisdom)
46,evil,raw-complete,H3415,,
46,evil,raw-complete,H4209,M14,M14(Deceit)
46,evil,raw-complete,H4827,,
46,evil,raw-complete,H7451A,M27,M27(Evil)
46,evil,raw-complete,H7451B,,
46,evil,raw-complete,H7451C,M03,M03(Grief)
46,evil,raw-complete,H7451H,,
46,evil,raw-complete,H7451I,"M03,M27","M03(Grief),M27(Evil)"
46,evil,raw-complete,H7455,M10,M10(Sin)
46,evil,raw-complete,H7489A,M27,M27(Evil)
46,evil,raw-complete,H7489B,,
46,evil,raw-complete,H7562,M10,M10(Sin)
46,evil,raw-complete,H7563,M10,M10(Sin)
46,evil,raw-complete,H7854,,
47,experience,raw-complete,G1382,M35,M35(Testing)
47,experience,raw-complete,G2334,,
47,experience,raw-complete,G3958,M24,M24(Weakness)
47,experience,raw-complete,G3984,M35,M35(Testing)
47,experience,raw-complete,H7200G,T2,T2(Supplementary)
47,experience,raw-complete,H7200H,,
48,faith,raw-complete,G0569,M31,M31(Faith)
48,faith,raw-complete,G0570,M31,M31(Faith)
48,faith,raw-complete,G1680,M18,M18(Hope)
48,faith,raw-complete,G3640,M31,M31(Faith)
48,faith,raw-complete,G4100,M31,M31(Faith)
48,faith,raw-complete,G4102G,M31,M31(Faith)
48,faith,raw-complete,G4102H,M31,M31(Faith)
48,faith,raw-complete,G4103,M13,M13(Truth)
48,faith,raw-complete,G6066,M31,M31(Faith)
48,faith,raw-complete,H0529,M13,M13(Truth)
48,faith,raw-complete,H0530,M13,M13(Truth)
48,faith,raw-complete,H0539,M13,M13(Truth)
48,faith,raw-complete,H0540,M19,M19(Trust)
48,faith,raw-complete,H0544,M13,M13(Truth)
48,faith,raw-complete,H0571G,M13,M13(Truth)
48,faith,raw-complete,H0571H,M13,M13(Truth)
48,faith,raw-complete,H0571I,M13,M13(Truth)
48,faith,raw-complete,H0898,M10,M10(Sin)
48,faith,raw-complete,H2616A,M05,M05(Love)
48,faith,raw-complete,H2617A,M05,M05(Love)
48,faith,raw-complete,H2623,M05,M05(Love)
48,faith,raw-complete,H3559K,,
48,faith,raw-complete,H4395,,
48,faith,raw-complete,H4603,M10,M10(Sin)
48,faith,raw-complete,H4604,M10,M10(Sin)
49,faithfulness,raw-complete,G0569,M31,M31(Faith)
49,faithfulness,raw-complete,G0570,M31,M31(Faith)
49,faithfulness,raw-complete,G1680,M18,M18(Hope)
49,faithfulness,raw-complete,G3640,M31,M31(Faith)
49,faithfulness,raw-complete,G4100,M31,M31(Faith)
49,faithfulness,raw-complete,G4102G,M31,M31(Faith)
49,faithfulness,raw-complete,G4102H,M31,M31(Faith)
49,faithfulness,raw-complete,G4103,M13,M13(Truth)
49,faithfulness,raw-complete,G6066,M31,M31(Faith)
49,faithfulness,raw-complete,H0529,M13,M13(Truth)
49,faithfulness,raw-complete,H0530,M13,M13(Truth)
49,faithfulness,raw-complete,H0539,M13,M13(Truth)
49,faithfulness,raw-complete,H0540,M19,M19(Trust)
49,faithfulness,raw-complete,H0544,M13,M13(Truth)
49,faithfulness,raw-complete,H0571G,M13,M13(Truth)
49,faithfulness,raw-complete,H0571H,M13,M13(Truth)
49,faithfulness,raw-complete,H0571I,M13,M13(Truth)
49,faithfulness,raw-complete,H0898,M10,M10(Sin)
49,faithfulness,raw-complete,H2616A,M05,M05(Love)
49,faithfulness,raw-complete,H2617A,M05,M05(Love)
49,faithfulness,raw-complete,H2623,M05,M05(Love)
49,faithfulness,raw-complete,H3559K,,
49,faithfulness,raw-complete,H4395,,
49,faithfulness,raw-complete,H4603,M10,M10(Sin)
49,faithfulness,raw-complete,H4604,M10,M10(Sin)
50,fear,raw-complete,G0870,T2,T2(Supplementary)
50,fear,raw-complete,G1167,M01,M01(Fear)
50,fear,raw-complete,G1168,M01,M01(Fear)
50,fear,raw-complete,G1169,M01,M01(Fear)
50,fear,raw-complete,G1630,M01,M01(Fear)
50,fear,raw-complete,G1719,M01,M01(Fear)
50,fear,raw-complete,G1790,M01,M01(Fear)
50,fear,raw-complete,G2124,M21,M21(Prayer)
50,fear,raw-complete,G2125,M21,M21(Prayer)
50,fear,raw-complete,G2126,M31,M31(Faith)
50,fear,raw-complete,G2316,,
50,fear,raw-complete,G2318,M21,M21(Prayer)
50,fear,raw-complete,G2360,,
50,fear,raw-complete,G4423,M01,M01(Fear)
50,fear,raw-complete,G4576,M21,M21(Prayer)
50,fear,raw-complete,G5156,M01,M01(Fear)
50,fear,raw-complete,G5398,M01,M01(Fear)
50,fear,raw-complete,G5399,M01,M01(Fear)
50,fear,raw-complete,G5400,"M01,T2","M01(Fear),T2(Supplementary)"
50,fear,raw-complete,G5401,M01,M01(Fear)
50,fear,raw-complete,G6015,M01,M01(Fear)
50,fear,raw-complete,G7949,M01,M01(Fear)
50,fear,raw-complete,H0367,M01,M01(Fear)
50,fear,raw-complete,H1272,,
50,fear,raw-complete,H1481C,M01,M01(Fear)
50,fear,raw-complete,H1672,M20,M20(Doubt)
50,fear,raw-complete,H1674,M01,M01(Fear)
50,fear,raw-complete,H1763,M01,M01(Fear)
50,fear,raw-complete,H2119B,,
50,fear,raw-complete,H2342A,,
50,fear,raw-complete,H2729,M01,M01(Fear)
50,fear,raw-complete,H2730,M01,M01(Fear)
50,fear,raw-complete,H2731,M01,M01(Fear)
50,fear,raw-complete,H2844A,M01,M01(Fear)
50,fear,raw-complete,H3016,M01,M01(Fear)
50,fear,raw-complete,H3025,M01,M01(Fear)
50,fear,raw-complete,H3372G,M01,M01(Fear)
50,fear,raw-complete,H3372H,M01,M01(Fear)
50,fear,raw-complete,H3373,M01,M01(Fear)
50,fear,raw-complete,H3374,M01,M01(Fear)
50,fear,raw-complete,H3512A,M20,M20(Doubt)
50,fear,raw-complete,H4032,M01,M01(Fear)
50,fear,raw-complete,H4034,M01,M01(Fear)
50,fear,raw-complete,H4035,M01,M01(Fear)
50,fear,raw-complete,H4116A,,
50,fear,raw-complete,H4172A,M01,M01(Fear)
50,fear,raw-complete,H4172B,M01,M01(Fear)
50,fear,raw-complete,H4177,T2,T2(Supplementary)
50,fear,raw-complete,H4549,T2,T2(Supplementary)
50,fear,raw-complete,H6206,M01,M01(Fear)
50,fear,raw-complete,H6342,M01,M01(Fear)
50,fear,raw-complete,H6343,M01,M01(Fear)
50,fear,raw-complete,H6345,M01,M01(Fear)
50,fear,raw-complete,H6427,M01,M01(Fear)
50,fear,raw-complete,H6973,M06,M06(Hate)
50,fear,raw-complete,H7200L,,
50,fear,raw-complete,H7267,,
50,fear,raw-complete,H7297,M01,M01(Fear)
50,fear,raw-complete,H7374,M01,M01(Fear)
50,fear,raw-complete,H7461B,M01,M01(Fear)
50,fear,raw-complete,H8175C,,
50,fear,raw-complete,H8539,M01,M01(Fear)
51,fellowship,raw-complete,G2842,M05,M05(Love)
51,fellowship,raw-complete,G2844,M05,M05(Love)
51,fellowship,raw-complete,G3352,,
51,fellowship,raw-complete,G4790,,
51,fellowship,raw-complete,H2266,T2,T2(Supplementary)
51,fellowship,raw-complete,H3867,,
51,fellowship,raw-complete,H5475,M17,M17(Counsel)
51,fellowship,raw-complete,H7931,,
51,fellowship,raw-complete,H8667,,
150,flesh,raw-complete,G0766,M28,M28(Envy)
150,flesh,raw-complete,G1939,M28,M28(Envy)
150,flesh,raw-complete,G2699,M07,M07(Shame)
150,flesh,raw-complete,G2907,T2,T2(Supplementary)
150,flesh,raw-complete,G4559,M28,M28(Envy)
150,flesh,raw-complete,G4561,M47,M47(Constitution)
150,flesh,raw-complete,G7143,M47,M47(Constitution)
150,flesh,raw-complete,G7681,M47,M47(Constitution)
150,flesh,raw-complete,H1320,M47,M47(Constitution)
150,flesh,raw-complete,H1321,M47,M47(Constitution)
150,flesh,raw-complete,H3318G,T2,T2(Supplementary)
150,flesh,raw-complete,H3894,T2,T2(Supplementary)
150,flesh,raw-complete,H4578,T2,T2(Supplementary)
150,flesh,raw-complete,H6371,T2,T2(Supplementary)
150,flesh,raw-complete,H7607,M47,M47(Constitution)
150,flesh,raw-complete,H8270,T2,T2(Supplementary)
52,foolishness,raw-complete,G0453,,
52,foolishness,raw-complete,G0454,,
52,foolishness,raw-complete,G0801,M15,M15(Wisdom)
52,foolishness,raw-complete,G0877,M16,M16(Folly)
52,foolishness,raw-complete,G0878,M16,M16(Folly)
52,foolishness,raw-complete,G2756,,
52,foolishness,raw-complete,G3471,M16,M16(Folly)
52,foolishness,raw-complete,G3472,M16,M16(Folly)
52,foolishness,raw-complete,G3473,,
52,foolishness,raw-complete,G3474,M16,M16(Folly)
52,foolishness,raw-complete,G4654,T2,T2(Supplementary)
52,foolishness,raw-complete,G4656,T2,T2(Supplementary)
52,foolishness,raw-complete,H0191,M16,M16(Folly)
52,foolishness,raw-complete,H0196,M16,M16(Folly)
52,foolishness,raw-complete,H0200,M16,M16(Folly)
52,foolishness,raw-complete,H0981,,
52,foolishness,raw-complete,H1198,M16,M16(Folly)
52,foolishness,raw-complete,H1892,,
52,foolishness,raw-complete,H1984C,M16,M16(Folly)
52,foolishness,raw-complete,H1984I,"M08,M16","M08(Pride),M16(Folly)"
52,foolishness,raw-complete,H2821,,
52,foolishness,raw-complete,H2973,M16,M16(Folly)
52,foolishness,raw-complete,H3684,M16,M16(Folly)
52,foolishness,raw-complete,H3687,,
52,foolishness,raw-complete,H3688,M16,M16(Folly)
52,foolishness,raw-complete,H3689,,
52,foolishness,raw-complete,H3690,M19,M19(Trust)
52,foolishness,raw-complete,H5034A,,
52,foolishness,raw-complete,H5036,M16,M16(Folly)
52,foolishness,raw-complete,H5528,,
52,foolishness,raw-complete,H5529,M16,M16(Folly)
52,foolishness,raw-complete,H5530,M16,M16(Folly)
52,foolishness,raw-complete,H5531A,M16,M16(Folly)
52,foolishness,raw-complete,H5531B,M16,M16(Folly)
52,foolishness,raw-complete,H6004,T2,T2(Supplementary)
52,foolishness,raw-complete,H6612A,M16,M16(Folly)
52,foolishness,raw-complete,H8604,,
53,forgiveness,raw-complete,G0630G,,
53,forgiveness,raw-complete,G0859,M11,M11(Repentance)
53,forgiveness,raw-complete,G0863G,M11,M11(Repentance)
53,forgiveness,raw-complete,G0863H,M11,M11(Repentance)
53,forgiveness,raw-complete,G0863I,M11,M11(Repentance)
53,forgiveness,raw-complete,G2436,M38,M38(Salvation)
53,forgiveness,raw-complete,G5483,M39,M39(Blessing)
53,forgiveness,raw-complete,H3680,,
53,forgiveness,raw-complete,H3722A,M11,M11(Repentance)
53,forgiveness,raw-complete,H5375I,,
53,forgiveness,raw-complete,H5545,M11,M11(Repentance)
53,forgiveness,raw-complete,H5546,M11,M11(Repentance)
53,forgiveness,raw-complete,H5547,M11,M11(Repentance)
53,forgiveness,raw-complete,H8058,,
54,generosity,raw-complete,G0018,M05,M05(Love)
54,generosity,raw-complete,G0572,M05,M05(Love)
54,generosity,raw-complete,H3051,,
55,gentleness,raw-complete,G1932,M05,M05(Love)
55,gentleness,raw-complete,G1933,M05,M05(Love)
55,gentleness,raw-complete,G2261,,
55,gentleness,raw-complete,G3356,M09,M09(Humility)
55,gentleness,raw-complete,G4235,,
55,gentleness,raw-complete,G4236,M05,M05(Love)
55,gentleness,raw-complete,G4239,M05,M05(Love)
55,gentleness,raw-complete,G4240,M05,M05(Love)
55,gentleness,raw-complete,G5544,M05,M05(Love)
55,gentleness,raw-complete,G6073,,
55,gentleness,raw-complete,G8878,M09,M09(Humility)
55,gentleness,raw-complete,H1851,,
55,gentleness,raw-complete,H4832,,
55,gentleness,raw-complete,H6031B,M24,M24(Weakness)
55,gentleness,raw-complete,H6037,M05,M05(Love)
55,gentleness,raw-complete,H6038,M05,M05(Love)
55,gentleness,raw-complete,H7390,,
55,gentleness,raw-complete,H7391,,
151,gladness,raw-complete,G0020,M04,M04(Joy)
151,gladness,raw-complete,G0021,M04,M04(Joy)
151,gladness,raw-complete,G2165,M22,M22(Praise)
151,gladness,raw-complete,G2167,M04,M04(Joy)
151,gladness,raw-complete,G2174,M04,M04(Joy)
151,gladness,raw-complete,G2431,,
151,gladness,raw-complete,G5463,M04,M04(Joy)
151,gladness,raw-complete,G5479,M04,M04(Joy)
151,gladness,raw-complete,H1523,M04,M04(Joy)
151,gladness,raw-complete,H1524A,M04,M04(Joy)
151,gladness,raw-complete,H2302,M04,M04(Joy)
151,gladness,raw-complete,H2304,M04,M04(Joy)
151,gladness,raw-complete,H2868,M04,M04(Joy)
151,gladness,raw-complete,H2896A,M04,M04(Joy)
151,gladness,raw-complete,H2896C,,
151,gladness,raw-complete,H2898,T2,T2(Supplementary)
151,gladness,raw-complete,H3190,M39,M39(Blessing)
151,gladness,raw-complete,H4885,M04,M04(Joy)
151,gladness,raw-complete,H7440,M42,M42(Speech)
151,gladness,raw-complete,H7797,M04,M04(Joy)
151,gladness,raw-complete,H8055,M04,M04(Joy)
151,gladness,raw-complete,H8056,M04,M04(Joy)
151,gladness,raw-complete,H8057,M04,M04(Joy)
151,gladness,raw-complete,H8342,M04,M04(Joy)
56,goodness,raw-complete,G0014,M05,M05(Love)
56,goodness,raw-complete,G0015,M05,M05(Love)
56,goodness,raw-complete,G0016,M05,M05(Love)
56,goodness,raw-complete,G0017,M05,M05(Love)
56,goodness,raw-complete,G0018,M05,M05(Love)
56,goodness,raw-complete,G0019,"M39,M46","M39(Blessing),M46(Abundance)"
56,goodness,raw-complete,G0865,M06,M06(Hate)
56,goodness,raw-complete,G0979,,
56,goodness,raw-complete,G2097,,
56,goodness,raw-complete,G2108,,
56,goodness,raw-complete,G2109,,
56,goodness,raw-complete,G2140,,
56,goodness,raw-complete,G2162,M22,M22(Praise)
56,goodness,raw-complete,G2566,,
56,goodness,raw-complete,G2567,,
56,goodness,raw-complete,G2569,,
56,goodness,raw-complete,G2570G,,
56,goodness,raw-complete,G2570H,,
56,goodness,raw-complete,G3776,,
56,goodness,raw-complete,G4147,M46,M46(Abundance)
56,goodness,raw-complete,G4283,,
56,goodness,raw-complete,G4469,,
56,goodness,raw-complete,G4632,,
56,goodness,raw-complete,G5223,,
56,goodness,raw-complete,G5224,,
56,goodness,raw-complete,G5358,M05,M05(Love)
56,goodness,raw-complete,G5543,M05,M05(Love)
56,goodness,raw-complete,G5544,M05,M05(Love)
56,goodness,raw-complete,G6107,,
56,goodness,raw-complete,G7527,,
56,goodness,raw-complete,G7534,,
56,goodness,raw-complete,G7548,,
56,goodness,raw-complete,G7559,,
56,goodness,raw-complete,H0202,M23,M23(Strength)
56,goodness,raw-complete,H1309,,
56,goodness,raw-complete,H1319,,
56,goodness,raw-complete,H1580,,
56,goodness,raw-complete,H2617A,M05,M05(Love)
56,goodness,raw-complete,H2868,M04,M04(Joy)
56,goodness,raw-complete,H2895,M39,M39(Blessing)
56,goodness,raw-complete,H2896A,M04,M04(Joy)
56,goodness,raw-complete,H2896B,,
56,goodness,raw-complete,H2896C,,
56,goodness,raw-complete,H2898,T2,T2(Supplementary)
56,goodness,raw-complete,H3190,M39,M39(Blessing)
56,goodness,raw-complete,H3191,,
56,goodness,raw-complete,H3520B,"M22,M46","M22(Praise),M46(Abundance)"
56,goodness,raw-complete,H4377,,
56,goodness,raw-complete,H4465,,
56,goodness,raw-complete,H4627,,
56,goodness,raw-complete,H4728,,
56,goodness,raw-complete,H5232,,
56,goodness,raw-complete,H7075,,
56,goodness,raw-complete,H7399,,
56,goodness,raw-complete,H7998,,
56,goodness,raw-complete,H8408,,
57,grace,raw-complete,G2143,,
57,grace,raw-complete,G4380,,
57,grace,raw-complete,G5483,M39,M39(Blessing)
57,grace,raw-complete,G5485,M39,M39(Blessing)
57,grace,raw-complete,H2433,,
57,grace,raw-complete,H2580,M39,M39(Blessing)
57,grace,raw-complete,H2603A,M39,M39(Blessing)
57,grace,raw-complete,H2617A,M05,M05(Love)
57,grace,raw-complete,H8469,M21,M21(Prayer)
58,gratitude,raw-complete,G2169,M04,M04(Joy)
58,gratitude,raw-complete,G2170,M04,M04(Joy)
58,gratitude,raw-complete,G5485,M39,M39(Blessing)
59,greed,raw-complete,G0146,,
59,greed,raw-complete,G0147,,
59,greed,raw-complete,G0724,M24,M24(Weakness)
59,greed,raw-complete,G4123,M28,M28(Envy)
59,greed,raw-complete,G4124,M28,M28(Envy)
59,greed,raw-complete,H1215,,
59,greed,raw-complete,H5392,,
60,grief,raw-complete,G3076,M03,M03(Grief)
60,grief,raw-complete,G3077,M03,M03(Grief)
60,grief,raw-complete,G3601,M03,M03(Grief)
60,grief,raw-complete,G3996,M03,M03(Grief)
60,grief,raw-complete,G3997,M03,M03(Grief)
60,grief,raw-complete,G4727,M42,M42(Speech)
60,grief,raw-complete,G5003,,
60,grief,raw-complete,H0056,M03,M03(Grief)
60,grief,raw-complete,H0057,M03,M03(Grief)
60,grief,raw-complete,H0099,,
60,grief,raw-complete,H0109,,
60,grief,raw-complete,H2470I,M03,M03(Grief)
60,grief,raw-complete,H2483,M24,M24(Weakness)
60,grief,raw-complete,H3013,M24,M24(Weakness)
60,grief,raw-complete,H3015,M03,M03(Grief)
60,grief,raw-complete,H3510,M03,M03(Grief)
60,grief,raw-complete,H3511,M03,M03(Grief)
60,grief,raw-complete,H3708A,,
60,grief,raw-complete,H3708B,M02,M02(Anger)
60,grief,raw-complete,H4341,M03,M03(Grief)
60,grief,raw-complete,H4786,M03,M03(Grief)
60,grief,raw-complete,H6001A,M24,M24(Weakness)
60,grief,raw-complete,H6040,M24,M24(Weakness)
60,grief,raw-complete,H6087A,M24,M24(Weakness)
60,grief,raw-complete,H6094,"M03,T2","M03(Grief),T2(Supplementary)"
60,grief,raw-complete,H6330,M10,M10(Sin)
60,grief,raw-complete,H6937,T2,T2(Supplementary)
60,grief,raw-complete,H7451C,M03,M03(Grief)
60,grief,raw-complete,H7908,M03,M03(Grief)
60,grief,raw-complete,H8424,M03,M03(Grief)
61,groaning,raw-complete,G0389,,
61,groaning,raw-complete,G1690,,
61,groaning,raw-complete,G4726,M03,M03(Grief)
61,groaning,raw-complete,G4727,M42,M42(Speech)
61,groaning,raw-complete,G4959,M03,M03(Grief)
61,groaning,raw-complete,G6697,,
61,groaning,raw-complete,G7929,,
61,groaning,raw-complete,H0584,M03,M03(Grief)
61,groaning,raw-complete,H0585,M03,M03(Grief)
61,groaning,raw-complete,H0602,,
61,groaning,raw-complete,H0603,M03,M03(Grief)
61,groaning,raw-complete,H1518,T2,T2(Supplementary)
61,groaning,raw-complete,H1901,M15,M15(Wisdom)
61,groaning,raw-complete,H1993,,
61,groaning,raw-complete,H2603A,M39,M39(Blessing)
61,groaning,raw-complete,H5008,M42,M42(Speech)
61,groaning,raw-complete,H5009,M03,M03(Grief)
61,groaning,raw-complete,H5098,M42,M42(Speech)
61,groaning,raw-complete,H5100,,
61,groaning,raw-complete,H6463,,
61,groaning,raw-complete,H7580,M42,M42(Speech)
61,groaning,raw-complete,H7581,M42,M42(Speech)
62,guilt,raw-complete,G0156,M26,M26(Righteousness)
62,guilt,raw-complete,G0159,M26,M26(Righteousness)
62,guilt,raw-complete,G0266,M10,M10(Sin)
62,guilt,raw-complete,G4893,M47,M47(Constitution)
62,guilt,raw-complete,H0816,M10,M10(Sin)
62,guilt,raw-complete,H0817,M10,M10(Sin)
62,guilt,raw-complete,H0818,M10,M10(Sin)
62,guilt,raw-complete,H0819,M10,M10(Sin)
62,guilt,raw-complete,H2054,,
62,guilt,raw-complete,H2398,M10,M10(Sin)
62,guilt,raw-complete,H2399,M10,M10(Sin)
62,guilt,raw-complete,H2401,M10,M10(Sin)
62,guilt,raw-complete,H2600,T2,T2(Supplementary)
62,guilt,raw-complete,H5375J,,
62,guilt,raw-complete,H5771G,M10,M10(Sin)
62,guilt,raw-complete,H5771H,M10,M10(Sin)
62,guilt,raw-complete,H5771I,M10,M10(Sin)
63,hardness,raw-complete,G1171,,
63,hardness,raw-complete,G1418,,
63,hardness,raw-complete,G1419,,
63,hardness,raw-complete,G1421,T2,T2(Supplementary)
63,hardness,raw-complete,G1422,,
63,hardness,raw-complete,G1423,,
63,hardness,raw-complete,G1425,,
63,hardness,raw-complete,G21419,,
63,hardness,raw-complete,G2346,M03,M03(Grief)
63,hardness,raw-complete,G2872,,
63,hardness,raw-complete,G4456,M30,M30(Obedience)
63,hardness,raw-complete,G4457,M30,M30(Obedience)
63,hardness,raw-complete,G4641,M30,M30(Obedience)
63,hardness,raw-complete,G4642,,
63,hardness,raw-complete,G4643,M30,M30(Obedience)
63,hardness,raw-complete,G4912,M23,M23(Strength)
63,hardness,raw-complete,G6980,,
63,hardness,raw-complete,H0280,,
63,hardness,raw-complete,H1419A,,
63,hardness,raw-complete,H2388G,M23,M23(Strength)
63,hardness,raw-complete,H2389,M23,M23(Strength)
63,hardness,raw-complete,H2459,,
63,hardness,raw-complete,H2795,T2,T2(Supplementary)
63,hardness,raw-complete,H2954,M30,M30(Obedience)
63,hardness,raw-complete,H3332J,T2,T2(Supplementary)
63,hardness,raw-complete,H3513H,"FLAG,M22","FLAG(Flag),M22(Praise)"
63,hardness,raw-complete,H3515,,
63,hardness,raw-complete,H4044,T2,T2(Supplementary)
63,hardness,raw-complete,H4165,T2,T2(Supplementary)
63,hardness,raw-complete,H5450,,
63,hardness,raw-complete,H5797,M23,M23(Strength)
63,hardness,raw-complete,H6089A,M03,M03(Grief)
63,hardness,raw-complete,H6093,M03,M03(Grief)
63,hardness,raw-complete,H6277,M08,M08(Pride)
63,hardness,raw-complete,H6381,M04,M04(Joy)
63,hardness,raw-complete,H6693,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
63,hardness,raw-complete,H6862D,M23,M23(Strength)
63,hardness,raw-complete,H7185,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
63,hardness,raw-complete,H7186,M24,M24(Weakness)
63,hardness,raw-complete,H7188,,
63,hardness,raw-complete,H7451H,,
63,hardness,raw-complete,H7489A,M27,M27(Evil)
64,hatred,raw-complete,G2189,,
64,hatred,raw-complete,G3404,,
64,hatred,raw-complete,G7590,,
64,hatred,raw-complete,G8332,,
64,hatred,raw-complete,H0342,M44,M44(Relational)
64,hatred,raw-complete,H1604,,
64,hatred,raw-complete,H2092,,
64,hatred,raw-complete,H4895,M06,M06(Hate)
64,hatred,raw-complete,H7520,"M06,M28","M06(Hate),M28(Envy)"
64,hatred,raw-complete,H7852,M06,M06(Hate)
64,hatred,raw-complete,H8130,M06,M06(Hate)
64,hatred,raw-complete,H8131,M06,M06(Hate)
64,hatred,raw-complete,H8135,M06,M06(Hate)
64,hatred,raw-complete,H8374,M06,M06(Hate)
184,healing,approved,G0018,M05,M05(Love)
184,healing,approved,G0573,M13,M13(Truth)
184,healing,approved,G1295,,
184,healing,approved,G2322,,
184,healing,approved,G2323,,
184,healing,approved,G2386,,
184,healing,approved,G2390,,
184,healing,approved,G2392,,
184,healing,approved,G2480,M23,M23(Strength)
184,healing,approved,G3647,,
184,healing,approved,G4982,M38,M38(Salvation)
184,healing,approved,G4991,M38,M38(Salvation)
184,healing,approved,G5198,,
184,healing,approved,G5199,,
184,healing,approved,G7534,,
184,healing,approved,H0724,,
184,healing,approved,H0820,M23,M23(Strength)
184,healing,approved,H1274,,
184,healing,approved,H1277,,
184,healing,approved,H1455,,
184,healing,approved,H1879,T2,T2(Supplementary)
184,healing,approved,H2280,,
184,healing,approved,H2418,M25,M25(Life)
184,healing,approved,H2421,M25,M25(Life)
184,healing,approved,H2425,M25,M25(Life)
184,healing,approved,H2492A,,
184,healing,approved,H2949,,
184,healing,approved,H3545,,
