id,book,anchor_verse_id,start_chapter,start_verse,end_chapter,end_verse,ref,verse_count,rule,source,needs_review,created_at,deleted
33532,2Chr,3041,6,31,6,31,2Chr 6:31,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33533,2Chr,13541,6,32,6,34,2Chr 6:32-34,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33534,2Chr,15928,6,35,6,35,2Chr 6:35,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33535,2Chr,18055,6,36,6,38,2Chr 6:36-38,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33536,2Chr,15929,6,39,6,40,2Chr 6:39-40,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33537,2Chr,5981,6,41,6,41,2Chr 6:41,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33538,2Chr,2363,6,42,6,42,2Chr 6:42,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33539,2Chr,15248,7,1,7,3,2Chr 7:1-3,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33540,2Chr,28779,7,4,7,5,2Chr 7:4-5,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33541,2Chr,5572,7,6,7,11,2Chr 7:6-11,6,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33542,2Chr,11171,7,12,7,12,2Chr 7:12,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33543,2Chr,13223,7,13,7,13,2Chr 7:13,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33544,2Chr,12788,7,14,7,14,2Chr 7:14,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33545,2Chr,21338,7,15,7,16,2Chr 7:15-16,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33546,2Chr,24385,7,17,7,17,2Chr 7:17,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33547,2Chr,11172,7,18,7,18,2Chr 7:18,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33548,2Chr,19142,7,19,7,19,2Chr 7:19,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33549,2Chr,12385,7,20,7,20,2Chr 7:20,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33550,2Chr,11173,7,21,7,22,2Chr 7:21-22,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33551,2Chr,18056,8,2,8,2,2Chr 8:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33552,2Chr,26872,8,3,8,3,2Chr 8:3,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33553,2Chr,18787,8,6,8,6,2Chr 8:6,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33554,2Chr,25355,8,8,8,8,2Chr 8:8,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33555,2Chr,11174,8,11,8,11,2Chr 8:11,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33556,2Chr,5573,8,14,8,14,2Chr 8:14,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33557,2Chr,16566,8,15,8,15,2Chr 8:15,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33558,2Chr,19207,8,16,8,16,2Chr 8:16,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33559,2Chr,26874,8,17,8,17,2Chr 8:17,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33560,2Chr,6618,8,18,8,18,2Chr 8:18,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33561,2Chr,5235,9,1,9,1,2Chr 9:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33562,2Chr,16567,9,2,9,2,2Chr 9:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33563,2Chr,19955,9,3,9,3,2Chr 9:3,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33564,2Chr,6619,9,4,9,4,2Chr 9:4,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33565,2Chr,11175,9,5,9,8,2Chr 9:5-8,4,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33566,2Chr,6621,9,10,9,10,2Chr 9:10,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33567,2Chr,19956,9,11,9,11,2Chr 9:11,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33568,2Chr,6622,9,12,9,14,2Chr 9:12-14,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33569,2Chr,24875,9,15,9,15,2Chr 9:15,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33570,2Chr,23756,9,17,9,17,2Chr 9:17,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33571,2Chr,22205,9,18,9,19,2Chr 9:18-19,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33572,2Chr,27612,9,20,9,20,2Chr 9:20,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33573,2Chr,6623,9,21,9,21,2Chr 9:21,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33574,2Chr,4624,9,22,9,23,2Chr 9:22-23,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33575,2Chr,21341,9,25,9,25,2Chr 9:25,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33576,2Chr,21342,9,26,9,26,2Chr 9:26,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33577,2Chr,26148,9,29,9,29,2Chr 9:29,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33578,2Chr,28270,9,31,9,31,2Chr 9:31,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33579,2Chr,28271,10,1,10,1,2Chr 10:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33580,2Chr,15932,10,2,10,2,2Chr 10:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33581,2Chr,5236,10,3,10,3,2Chr 10:3,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33582,2Chr,6206,10,4,10,4,2Chr 10:4,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33583,2Chr,11176,10,5,10,7,2Chr 10:5-7,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33584,2Chr,4625,10,8,10,10,2Chr 10:8-10,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33585,2Chr,5239,10,12,10,12,2Chr 10:12,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33586,2Chr,12458,10,13,10,16,2Chr 10:13-16,4,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33587,2Chr,21857,10,17,10,17,2Chr 10:17,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33588,2Chr,13224,10,18,10,18,2Chr 10:18,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33589,2Chr,25356,10,19,10,19,2Chr 10:19,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33590,2Chr,12573,11,1,11,1,2Chr 11:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33591,2Chr,11179,11,2,11,4,2Chr 11:2-4,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33592,2Chr,21858,11,5,11,5,2Chr 11:5,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33593,2Chr,2431,11,11,11,12,2Chr 11:11-12,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33594,2Chr,27126,11,14,11,14,2Chr 11:14,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33595,2Chr,24876,11,15,11,15,2Chr 11:15,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33596,2Chr,18737,11,16,11,16,2Chr 11:16,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33597,2Chr,16710,11,17,11,17,2Chr 11:17,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33598,2Chr,18638,11,21,11,21,2Chr 11:21,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33599,2Chr,28272,11,22,11,22,2Chr 11:22,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33600,2Chr,7538,11,23,11,23,2Chr 11:23,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33601,2Chr,21343,12,1,12,1,2Chr 12:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33602,2Chr,28782,12,3,12,7,2Chr 12:3-7,5,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33603,2Chr,6624,12,8,12,8,2Chr 12:8,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33604,2Chr,24877,12,9,12,12,2Chr 12:9-12,4,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33605,2Chr,13544,12,13,12,13,2Chr 12:13,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33606,2Chr,21993,12,14,12,14,2Chr 12:14,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33607,2Chr,28273,12,16,12,16,2Chr 12:16,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33608,2Chr,13545,13,2,13,2,2Chr 13:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33609,2Chr,6130,13,3,13,3,2Chr 13:3,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33610,2Chr,11184,13,4,13,4,2Chr 13:4,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33611,2Chr,17056,13,5,13,5,2Chr 13:5,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33612,2Chr,6625,13,6,13,6,2Chr 13:6,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33613,2Chr,16711,13,7,13,9,2Chr 13:7-9,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33614,2Chr,27156,13,10,13,11,2Chr 13:10-11,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33615,2Chr,26878,13,12,13,12,2Chr 13:12,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33616,2Chr,14077,13,13,13,13,2Chr 13:13,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33617,2Chr,12547,13,14,13,14,2Chr 13:14,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33618,2Chr,21346,13,15,13,15,2Chr 13:15,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33619,2Chr,7378,13,17,13,17,2Chr 13:17,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33620,2Chr,16712,13,18,13,18,2Chr 13:18,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33621,2Chr,28999,13,19,13,19,2Chr 13:19,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33622,2Chr,14689,13,20,13,20,2Chr 13:20,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33623,2Chr,16792,13,21,13,21,2Chr 13:21,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33624,2Chr,26001,14,1,14,1,2Chr 14:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33625,2Chr,17679,14,2,14,2,2Chr 14:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33626,2Chr,7161,14,3,14,3,2Chr 14:3,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33627,2Chr,11186,14,4,14,4,2Chr 14:4,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33628,2Chr,26002,14,5,14,7,2Chr 14:5-7,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33629,2Chr,16888,14,8,14,9,2Chr 14:8-9,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33630,2Chr,27573,14,10,14,10,2Chr 14:10,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33631,2Chr,11188,14,11,14,11,2Chr 14:11,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33632,2Chr,5837,14,13,14,13,2Chr 14:13,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33633,2Chr,3252,14,14,14,14,2Chr 14:14,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33634,2Chr,25468,14,15,14,15,2Chr 14:15,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33635,2Chr,16930,15,1,15,1,2Chr 15:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33636,2Chr,11189,15,2,15,2,2Chr 15:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33637,2Chr,22756,15,3,15,3,2Chr 15:3,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33638,2Chr,1414,15,4,15,4,2Chr 15:4,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33639,2Chr,21859,15,5,15,5,2Chr 15:5,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33640,2Chr,1492,15,6,15,6,2Chr 15:6,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33641,2Chr,16793,15,7,15,8,2Chr 15:7-8,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33642,2Chr,19957,15,9,15,9,2Chr 15:9,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33643,2Chr,23529,15,11,15,13,2Chr 15:11-13,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33644,2Chr,17122,15,14,15,15,2Chr 15:14-15,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33645,2Chr,317,15,16,15,17,2Chr 15:16-17,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33646,2Chr,15563,15,18,15,18,2Chr 15:18,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33647,2Chr,26879,16,1,16,1,2Chr 16:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33648,2Chr,11190,16,2,16,5,2Chr 16:2-5,4,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33649,2Chr,22064,16,6,16,6,2Chr 16:6,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33650,2Chr,11191,16,7,16,8,2Chr 16:7-8,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33651,2Chr,16794,16,9,16,9,2Chr 16:9,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33652,2Chr,1049,16,10,16,10,2Chr 16:10,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33653,2Chr,23577,16,12,16,12,2Chr 16:12,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33654,2Chr,14691,16,13,16,14,2Chr 16:13-14,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33655,2Chr,16795,17,1,17,1,2Chr 17:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33656,2Chr,19144,17,2,17,2,2Chr 17:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33657,2Chr,21348,17,3,17,4,2Chr 17:3-4,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33658,2Chr,18059,17,5,17,5,2Chr 17:5,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33659,2Chr,16724,17,6,17,6,2Chr 17:6,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33660,2Chr,13226,17,7,17,7,2Chr 17:7,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33661,2Chr,14078,17,9,17,9,2Chr 17:9,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33662,2Chr,3253,17,10,17,10,2Chr 17:10,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33663,2Chr,26121,17,11,17,11,2Chr 17:11,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33664,2Chr,21349,17,12,17,12,2Chr 17:12,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33665,2Chr,16889,17,13,17,14,2Chr 17:13-14,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33666,2Chr,16891,17,16,17,17,2Chr 17:16-17,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33667,2Chr,26882,17,18,17,18,2Chr 17:18,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33668,2Chr,19312,18,1,18,1,2Chr 18:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33669,2Chr,25469,18,2,18,2,2Chr 18:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33670,2Chr,11192,18,3,18,8,2Chr 18:3-8,6,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33671,2Chr,21860,18,9,18,9,2Chr 18:9,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33672,2Chr,11197,18,10,18,27,2Chr 18:10-27,18,char-continuity,passage-build,1,2026-07-19T06:29:42Z,0
33673,2Chr,11208,18,29,18,32,2Chr 18:29-32,4,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33674,2Chr,11211,18,33,18,33,2Chr 18:33,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33675,2Chr,14692,18,34,18,34,2Chr 18:34,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33676,2Chr,25950,19,1,19,1,2Chr 19:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33677,2Chr,186,19,2,19,2,2Chr 19:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33678,2Chr,16568,19,3,19,3,2Chr 19:3,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33679,2Chr,21861,19,4,19,4,2Chr 19:4,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33680,2Chr,14977,19,5,19,7,2Chr 19:5-7,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33681,2Chr,15746,19,8,19,8,2Chr 19:8,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33682,2Chr,11213,19,9,19,11,2Chr 19:9-11,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33683,2Chr,21350,20,1,20,2,2Chr 20:1-2,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33684,2Chr,3042,20,3,20,3,2Chr 20:3,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33685,2Chr,18738,20,4,20,4,2Chr 20:4,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33686,2Chr,22207,20,5,20,5,2Chr 20:5,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33687,2Chr,11215,20,6,20,6,2Chr 20:6,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33688,2Chr,18060,20,7,20,12,2Chr 20:7-12,6,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33689,2Chr,22208,20,13,20,13,2Chr 20:13,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33690,2Chr,16931,20,14,20,14,2Chr 20:14,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33691,2Chr,2912,20,15,20,15,2Chr 20:15,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33692,2Chr,26884,20,16,20,16,2Chr 20:16,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33693,2Chr,2913,20,17,20,17,2Chr 20:17,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33694,2Chr,852,20,18,20,18,2Chr 20:18,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33695,2Chr,5574,20,19,20,19,2Chr 20:19,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33696,2Chr,11217,20,20,20,21,2Chr 20:20-21,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33697,2Chr,19146,20,22,20,22,2Chr 20:22,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33698,2Chr,16257,20,23,20,23,2Chr 20:23,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33699,2Chr,25647,20,24,20,25,2Chr 20:24-25,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33700,2Chr,12574,20,26,20,26,2Chr 20:26,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33701,2Chr,18304,20,27,20,27,2Chr 20:27,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33702,2Chr,3255,20,29,20,29,2Chr 20:29,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33703,2Chr,14171,20,30,20,30,2Chr 20:30,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33704,2Chr,13546,20,31,20,31,2Chr 20:31,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33705,2Chr,24697,20,32,20,33,2Chr 20:32-33,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33706,2Chr,14780,20,35,20,37,2Chr 20:35-37,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33707,2Chr,28274,21,1,21,1,2Chr 21:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33708,2Chr,16796,21,4,21,4,2Chr 21:4,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33709,2Chr,21351,21,6,21,6,2Chr 21:6,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33710,2Chr,11218,21,7,21,7,2Chr 21:7,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33711,2Chr,26886,21,8,21,8,2Chr 21:8,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33712,2Chr,25359,21,10,21,10,2Chr 21:10,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33713,2Chr,21862,21,11,21,11,2Chr 21:11,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33714,2Chr,11219,21,12,21,13,2Chr 21:12-13,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33715,2Chr,1200,21,16,21,16,2Chr 21:16,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33716,2Chr,23512,21,17,21,17,2Chr 21:17,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33717,2Chr,23393,21,18,21,18,2Chr 21:18,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33718,2Chr,532,21,19,21,19,2Chr 21:19,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33719,2Chr,17588,21,20,21,20,2Chr 21:20,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33720,2Chr,20321,22,1,22,1,2Chr 22:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33721,2Chr,13547,22,2,22,2,2Chr 22:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33722,2Chr,14781,22,3,22,4,2Chr 22:3-4,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33723,2Chr,16634,22,5,22,5,2Chr 22:5,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33724,2Chr,7379,22,6,22,6,2Chr 22:6,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33725,2Chr,2313,22,7,22,7,2Chr 22:7,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33726,2Chr,14979,22,8,22,8,2Chr 22:8,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33727,2Chr,11220,22,9,22,9,2Chr 22:9,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33728,2Chr,14693,22,10,22,10,2Chr 22:10,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33729,2Chr,14694,22,11,22,11,2Chr 22:11,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33730,2Chr,16797,23,1,23,1,2Chr 23:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33731,2Chr,14036,23,2,23,2,2Chr 23:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33732,2Chr,5247,23,3,23,3,2Chr 23:3,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33733,2Chr,16570,23,4,23,4,2Chr 23:4,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33734,2Chr,15564,23,6,23,8,2Chr 23:6-8,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33735,2Chr,14172,23,10,23,10,2Chr 23:10,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33736,2Chr,2314,23,11,23,11,2Chr 23:11,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33737,2Chr,5576,23,12,23,15,2Chr 23:12-15,4,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33738,2Chr,17058,23,16,23,16,2Chr 23:16,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33739,2Chr,7759,23,17,23,17,2Chr 23:17,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33740,2Chr,18344,23,18,23,18,2Chr 23:18,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33741,2Chr,16571,23,19,23,20,2Chr 23:19-20,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33742,2Chr,14696,23,21,23,21,2Chr 23:21,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33743,2Chr,13548,24,1,24,1,2Chr 24:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33744,2Chr,24698,24,2,24,2,2Chr 24:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33745,2Chr,21353,24,4,24,4,2Chr 24:4,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33746,2Chr,11222,24,5,24,6,2Chr 24:5-6,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33747,2Chr,7540,24,7,24,8,2Chr 24:7-8,2,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33748,2Chr,6627,24,9,24,14,2Chr 24:9-14,6,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33749,2Chr,14697,24,15,24,15,2Chr 24:15,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33750,2Chr,23489,24,16,24,16,2Chr 24:16,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33751,2Chr,15934,24,17,24,17,2Chr 24:17,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33752,2Chr,1181,24,18,24,18,2Chr 24:18,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33753,2Chr,13227,24,19,24,19,2Chr 24:19,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33754,2Chr,11224,24,20,24,20,2Chr 24:20,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33755,2Chr,11225,24,22,24,22,2Chr 24:22,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33756,2Chr,13228,24,23,24,25,2Chr 24:23-25,3,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33757,2Chr,5839,24,27,24,27,2Chr 24:27,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33758,2Chr,13549,25,1,25,1,2Chr 25:1,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33759,2Chr,19209,25,2,25,2,2Chr 25:2,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33760,2Chr,6629,25,3,25,3,2Chr 25:3,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
33761,2Chr,11226,25,4,25,4,2Chr 25:4,1,char-continuity,passage-build,0,2026-07-19T06:29:42Z,0
